500.100000	-0.034704
500.200000	-0.015612
500.300000	0.004404
500.400000	0.051648
500.500000	0.110399
500.600000	0.153061
500.700000	0.224580
500.800000	0.268102
500.900000	0.343841
501.000000	0.441806
501.100000	0.489476
501.200000	0.526979
501.300000	0.563490
501.400000	0.554091
501.500000	0.591168
501.600000	0.599301
501.700000	0.649716
501.800000	0.731268
501.900000	0.821269
502.000000	0.938169
502.100000	1.047696
502.200000	1.145195
502.300000	1.219115
502.400000	1.287004
502.500000	1.369321
502.600000	1.409022
502.700000	1.437913
502.800000	1.478658
502.900000	1.532380
503.000000	1.572716
503.100000	1.651167
503.200000	1.783434
503.300000	1.878410
503.400000	1.948907
503.500000	2.023127
503.600000	2.048680
503.700000	2.050776
503.800000	2.053794
503.900000	2.092028
504.000000	2.113071
504.100000	2.138618
504.200000	2.139811
504.300000	2.115000
504.400000	2.088501
504.500000	1.993929
504.600000	1.913248
504.700000	1.812250
504.800000	1.674535
504.900000	1.526139
505.000000	1.407387
505.100000	1.347018
505.200000	1.328200
505.300000	1.324084
505.400000	1.298167
505.500000	1.279076
505.600000	1.300975
505.700000	1.343286
505.800000	1.390579
505.900000	1.479334
506.000000	1.593063
506.100000	1.735901
506.200000	1.806173
506.300000	1.835708
506.400000	1.865996
506.500000	1.916380
506.600000	1.950953
506.700000	2.031249
506.800000	2.069585
506.900000	2.106505
507.000000	2.163430
507.100000	2.191348
507.200000	2.192941
507.300000	2.215270
507.400000	2.209335
507.500000	2.122280
507.600000	2.039019
507.700000	1.979541
507.800000	1.977245
507.900000	1.928853
508.000000	1.902042
508.100000	1.858850
508.200000	1.787107
508.300000	1.754955
508.400000	1.765479
508.500000	1.799962
508.600000	1.837443
508.700000	1.882002
508.800000	1.927357
508.900000	1.966902
509.000000	2.011843
509.100000	2.033687
509.200000	2.034636
509.300000	2.020219
509.400000	1.967099
509.500000	1.882124
509.600000	1.787414
509.700000	1.723793
509.800000	1.715979
509.900000	1.710214
510.000000	1.788861
510.100000	1.869700
510.200000	1.902788
510.300000	1.976750
510.400000	2.083573
510.500000	2.189852
510.600000	2.345036
510.700000	2.505236
510.800000	2.730715
510.900000	2.963229
511.000000	3.173626
511.100000	3.382391
511.200000	3.563238
511.300000	3.717434
511.400000	3.834704
511.500000	3.940167
511.600000	4.034805
511.700000	4.097314
511.800000	4.173517
511.900000	4.208031
512.000000	4.265377
512.100000	4.345319
512.200000	4.400660
512.300000	4.454155
512.400000	4.561672
512.500000	4.634985
512.600000	4.754593
512.700000	4.892401
512.800000	4.979913
512.900000	5.095741
513.000000	5.197239
513.100000	5.328976
513.200000	5.471999
513.300000	5.615828
513.400000	5.755561
513.500000	5.842878
513.600000	5.891051
513.700000	5.894612
513.800000	5.894548
513.900000	5.879156
514.000000	5.860868
514.100000	5.840562
