ProtocolTime	Work

100	322.377828
150	144.499145
200	83.217276
250	53.947151
300	37.421233
350	27.923453
400	21.985122
450	17.244981
500	14.401373
550	11.981688
600	10.215779
650	8.795279
700	7.783989
750	6.996316
800	6.015108
850	5.425555
900	4.887119
950	4.526583
1000	3.969597
1050	3.654890
1100	3.395347
1150	3.120595
1200	3.022225
1250	2.805960
1300	2.559140
1350	2.334917
1400	2.215992
1450	2.105590
1500	1.954117
1550	1.860579
1600	1.771611
1650	1.765904
1700	1.561779
1750	1.581670
1800	1.509858
1850	1.421889
1900	1.313502
1950	1.310067
2000	1.132777
2050	1.283700
2100	1.142999
2150	1.059524
2200	1.059655
2250	1.056842
2300	0.973369
2350	0.941388
2400	0.891844
2450	0.889868
2500	0.900284
2550	0.857653
2600	0.808248
2650	0.773087
2700	0.765897
2750	0.737216
2800	0.766671
2850	0.644844
2900	0.678505
2950	0.667058
3000	0.621520
3050	0.623681
3100	0.652832
3150	0.657984
3200	0.621865
3250	0.568642
3300	0.551099
3350	0.590960
3400	0.563671
3450	0.546278
3500	0.515771
3550	0.521205
