CPTime	InternalTime

100.10	708.50
150.10	1019.30
200.10	1370.30
250.10	1684.10
300.10	2010.90
350.00	2379.40
400.00	2701.00
450.00	3069.10
500.00	3394.90
550.00	3691.90
600.00	4111.10
650.00	4392.40
700.00	4705.50
750.00	5056.10
800.00	5336.50
850.00	5713.10
900.00	6018.10
950.00	6446.10
1000.00	6734.50
1050.00	7058.50
1100.00	7404.00
1150.00	7714.90
1200.00	8122.50
1250.10	8441.10
1300.10	8737.50
1350.10	9076.30
1400.10	9430.90
1450.10	9861.90
1500.10	10018.10
1550.10	10437.70
1600.10	10875.10
1650.10	11040.50
1700.10	11520.10
1750.10	11700.10
1800.10	12144.10
1850.10	12507.70
1900.10	12808.90
1950.10	13126.60
2000.10	13437.10
2050.10	13835.90
2100.10	14104.30
2150.10	14492.50
2200.10	14852.80
2250.10	15191.50
2300.10	15493.60
2350.10	15827.50
2400.10	16135.30
2450.10	16577.70
2500.10	16861.70
2550.10	17260.90
2600.10	17561.80
2650.10	17915.90
2700.10	18102.70
2750.10	18593.70
2800.10	18972.90
2850.10	19189.40
2900.10	19546.90
2950.10	19909.10
3000.10	20255.30
3050.10	20631.10
3100.10	20915.30
3150.10	21265.30
3200.10	21433.60
3250.10	21953.20
3300.10	22222.30
3350.10	22612.50
3400.10	22980.10
3450.10	23290.30
3500.10	23665.60
3550.10	23984.50
