CPTime	InternalTime

100.10	1204.90
150.10	1812.10
200.10	2422.00
250.10	3019.30
300.10	3625.10
350.00	4162.50
400.00	4792.90
450.00	5415.90
500.00	5993.50
550.00	6479.10
600.00	7205.50
650.00	7873.30
700.00	8499.10
750.00	9054.10
800.00	9621.70
850.00	10260.40
900.00	10872.60
950.00	11419.90
1000.00	12066.10
1050.00	12678.10
1100.00	13132.10
1150.00	13856.80
1200.00	14662.10
1250.10	15036.10
1300.10	15690.30
1350.10	16259.70
1400.10	16896.10
1450.10	17450.10
1500.10	18171.70
1550.10	18647.30
1600.10	19314.10
1650.10	19912.10
1700.10	20571.70
1750.10	21082.50
1800.10	21836.30
1850.10	22165.60
1900.10	22908.10
1950.10	23457.60
2000.10	24140.80
2050.10	24768.80
2100.10	25094.10
2150.10	25911.50
2200.10	26547.50
2250.10	27177.70
2300.10	27678.10
2350.10	28467.60
2400.10	28996.30
2450.10	29632.50
2500.10	30354.50
2550.10	30871.10
2600.10	31267.00
2650.10	31951.90
2700.10	32606.50
2750.10	33126.10
2800.10	33856.30
2850.10	34676.90
2900.10	35102.50
2950.10	35712.10
3000.10	36110.10
3050.10	36754.10
3100.10	37275.10
3150.10	37940.70
3200.10	38433.70
3250.10	39233.80
3300.10	39860.20
3350.10	40432.10
3400.10	41155.90
3450.10	41630.10
3500.10	42240.10
3550.10	42712.90
