ProtocolTime	Work

100	323.013392
150	145.300696
200	84.085097
250	54.893035
300	38.440754
350	29.110164
400	23.127718
450	18.542859
500	15.746870
550	13.548091
600	11.840853
650	10.464604
700	9.512612
750	8.779097
800	8.048994
850	7.269309
900	6.982672
950	6.613432
1000	6.166912
1050	6.021632
1100	5.745204
1150	5.573326
1200	5.652151
1250	5.511995
1300	5.277889
1350	5.249121
1400	5.232537
1450	5.124507
1500	4.973279
1550	5.055486
1600	5.121748
1650	5.130178
1700	5.028615
1750	5.155381
1800	5.095903
1850	5.163047
1900	5.015627
1950	5.166682
2000	5.044390
2050	5.160240
2100	5.286934
2150	5.496769
2200	5.462097
2250	5.564252
2300	5.432038
2350	5.508659
2400	5.444686
2450	5.645963
2500	5.668959
2550	5.730454
2600	5.890942
2650	5.822191
2700	5.951746
2750	6.192112
2800	6.167550
2850	6.023825
2900	6.111209
2950	6.381064
3000	6.195194
3050	6.620252
3100	6.509691
3150	6.649140
3200	6.738480
3250	6.711561
3300	6.649595
3350	6.920146
3400	7.153350
3450	7.078915
3500	6.995140
3550	7.144790
