ProtocolTime	Work

100	315.490667
150	141.542539
200	79.043801
250	51.234874
300	36.133022
350	26.327544
400	20.287484
450	15.876500
500	12.929356
550	10.637702
600	9.197556
650	7.790099
700	6.782472
750	6.121118
800	5.541626
850	4.613375
900	4.300658
950	3.736969
1000	3.342711
1050	3.091420
1100	2.934865
1150	2.610355
1200	2.347492
1250	2.327332
1300	2.145768
1350	1.907262
1400	1.858306
1450	1.673382
1500	1.708771
1550	1.448007
1600	1.421774
1650	1.309929
1700	1.256238
1750	1.273504
1800	1.084964
1850	1.148054
1900	1.015045
1950	0.988803
2000	0.931829
2050	0.890278
2100	0.877072
2150	0.815212
2200	0.761929
2250	0.682104
2300	0.709440
2350	0.681475
2400	0.641850
2450	0.614682
2500	0.633423
2550	0.625091
2600	0.518460
2650	0.523701
2700	0.570562
2750	0.498373
2800	0.548253
2850	0.503921
2900	0.444497
2950	0.417791
3000	0.442042
3050	0.437224
3100	0.441884
3150	0.397353
3200	0.444303
3250	0.397704
3300	0.384725
3350	0.373886
3400	0.316769
3450	0.367676
3500	0.354109
3550	0.291965
