ProtocolTime	Work

100	319.847660
150	144.444627
200	82.901676
250	53.522853
300	38.422619
350	28.670774
400	22.701997
450	18.728905
500	15.225264
550	13.229697
600	11.522234
650	10.535698
700	9.428129
750	8.828797
800	8.202776
850	7.585931
900	7.337955
950	7.190801
1000	6.958197
1050	6.737049
1100	6.486237
1150	6.352389
1200	6.478874
1250	6.331668
1300	6.018629
1350	6.182991
1400	6.467512
1450	6.152905
1500	6.217532
1550	6.271119
1600	6.051956
1650	6.228270
1700	6.397179
1750	6.361494
1800	6.567515
1850	6.383287
1900	6.428470
1950	6.815846
2000	6.915163
2050	6.861286
2100	7.117229
2150	6.881131
2200	6.981946
2250	7.128159
2300	7.030508
2350	7.265620
2400	7.477618
2450	7.712622
2500	7.702688
2550	7.788895
2600	7.813170
2650	8.131669
2700	8.187029
2750	8.233530
2800	8.329175
2850	8.292382
2900	8.604074
2950	8.943744
3000	8.706108
3050	8.617064
3100	9.182203
3150	9.092929
3200	9.289537
3250	9.277136
3300	9.898387
3350	9.218222
3400	9.718030
3450	9.842564
3500	9.701863
3550	9.901490
