ProtocolTime	Work

100	321.753993
150	144.558129
200	83.245223
250	53.897918
300	38.130665
350	28.151050
400	21.635982
450	17.542268
500	14.267233
550	11.964345
600	10.297048
650	8.694349
700	7.643152
750	6.739056
800	5.783009
850	5.610265
900	4.692496
950	4.399394
1000	4.095264
1050	3.688209
1100	3.523606
1150	3.125363
1200	2.808403
1250	2.665858
1300	2.580784
1350	2.343875
1400	2.265093
1450	2.035320
1500	1.952959
1550	1.908438
1600	1.757904
1650	1.731863
1700	1.565436
1750	1.568106
1800	1.403703
1850	1.390660
1900	1.425909
1950	1.286015
2000	1.174619
2050	1.192343
2100	1.194869
2150	1.126829
2200	1.097739
2250	1.027061
2300	0.981972
2350	1.026507
2400	0.888740
2450	0.878882
2500	0.902436
2550	0.835138
2600	0.765483
2650	0.783344
2700	0.845678
2750	0.680587
2800	0.734453
2850	0.694585
2900	0.720309
2950	0.721060
3000	0.650450
3050	0.639823
3100	0.615547
3150	0.534861
3200	0.618781
3250	0.584856
3300	0.517549
3350	0.512590
3400	0.519160
3450	0.520798
3500	0.473787
3550	0.497532
