CPTime	InternalTime

100.10	1229.90
150.10	1832.10
200.10	2412.60
250.10	3024.10
300.10	3621.50
350.00	4290.30
400.00	4894.30
450.00	5449.70
500.00	5954.70
550.00	6630.50
600.00	7244.10
650.00	7818.10
700.00	8392.90
750.00	8971.30
800.00	9697.70
850.00	10283.40
900.00	10764.10
950.00	11393.50
1000.00	12121.10
1050.00	12608.70
1100.00	13119.70
1150.00	13748.50
1200.00	14465.10
1250.10	15048.90
1300.10	15446.90
1350.10	16412.90
1400.10	16874.10
1450.10	17731.10
1500.10	18182.50
1550.10	18532.90
1600.10	19273.90
1650.10	19915.10
1700.10	20365.60
1750.10	21072.60
1800.10	21720.10
1850.10	22313.70
1900.10	22892.70
1950.10	23360.10
2000.10	24129.10
2050.10	24656.90
2100.10	25275.70
2150.10	25711.50
2200.10	26654.50
2250.10	27025.30
2300.10	27759.10
2350.10	28320.10
2400.10	28992.70
2450.10	29416.00
2500.10	30120.10
2550.10	30628.10
2600.10	31446.10
2650.10	31950.10
2700.10	32373.70
2750.10	33036.60
2800.10	33697.60
2850.10	34317.90
2900.10	35010.10
2950.10	35728.30
3000.10	36280.90
3050.10	36874.90
3100.10	37469.40
3150.10	37988.30
3200.10	38662.90
3250.10	39314.50
3300.10	39835.70
3350.10	40444.00
3400.10	40936.10
3450.10	41590.60
3500.10	42239.50
3550.10	43017.10
