CPTime	InternalTime

100.10	409.10
150.10	595.90
200.10	801.60
250.10	1004.10
300.10	1201.90
350.00	1404.60
400.00	1578.60
450.00	1774.60
500.00	1978.10
550.00	2185.50
600.00	2389.90
650.00	2640.10
700.00	2750.40
750.00	2990.50
800.00	3181.30
850.00	3385.00
900.00	3580.60
950.00	3770.50
1000.00	4015.10
1050.00	4164.10
1100.00	4413.60
1150.00	4627.30
1200.00	4786.60
1250.10	5015.20
1300.10	5181.70
1350.10	5388.70
1400.10	5673.10
1450.10	5740.80
1500.10	5990.50
1550.10	6155.60
1600.10	6376.60
1650.10	6608.60
1700.10	6816.90
1750.10	7012.90
1800.10	7192.30
1850.10	7435.00
1900.10	7615.40
1950.10	7807.30
2000.10	7982.80
2050.10	8250.50
2100.10	8357.20
2150.10	8589.70
2200.10	8815.90
2250.10	8965.90
2300.10	9192.10
2350.10	9415.10
2400.10	9515.50
2450.10	9773.10
2500.10	10009.70
2550.10	10146.40
2600.10	10375.30
2650.10	10605.10
2700.10	10799.70
2750.10	10917.30
2800.10	11162.80
2850.10	11350.90
2900.10	11523.70
2950.10	11784.10
3000.10	11949.10
3050.10	12147.10
3100.10	12352.30
3150.10	12630.60
3200.10	12745.50
3250.10	12945.20
3300.10	13144.90
3350.10	13378.90
3400.10	13506.50
3450.10	13788.10
3500.10	13992.10
3550.10	14136.40
