CPTime	InternalTime

100.10	4387.10
150.10	6445.30
200.10	8438.50
250.10	10830.10
300.10	12948.10
350.00	14871.70
400.00	17026.20
450.00	19402.60
500.00	21267.10
550.00	23910.60
600.00	25682.50
650.00	27846.90
700.00	29905.30
750.00	32356.90
800.00	34850.10
850.00	36519.70
900.00	38692.90
950.00	40693.00
1000.00	42844.50
1050.00	45021.70
1100.00	47717.20
1150.00	49566.70
1200.00	51231.70
1250.10	53952.90
1300.10	55822.10
1350.10	57737.30
1400.10	59723.40
1450.10	62378.60
1500.10	64395.10
1550.10	66457.90
1600.10	68551.10
1650.10	71040.10
1700.10	73218.70
1750.10	74942.30
1800.10	77095.30
1850.10	79800.30
1900.10	81928.10
1950.10	83858.20
2000.10	85510.50
2050.10	87453.10
2100.10	90478.40
2150.10	92228.80
2200.10	94419.70
2250.10	96324.80
2300.10	98816.10
2350.10	100531.30
2400.10	103172.40
2450.10	104728.60
2500.10	107635.60
2550.10	109350.10
2600.10	111384.50
2650.10	113617.90
2700.10	115807.70
2750.10	118186.30
2800.10	119961.90
2850.10	122223.30
2900.10	124820.50
2950.10	126149.50
3000.10	128708.30
3050.10	130290.50
3100.10	132809.90
3150.10	134784.70
3200.10	137132.70
3250.10	140592.10
3300.10	141633.70
3350.10	143864.00
3400.10	145830.30
3450.10	147873.30
3500.10	150142.60
3550.10	151782.50
