CPTime	InternalTime

100.10	4445.80
150.10	6472.90
200.10	8568.10
250.10	10547.00
300.10	12794.50
350.00	15324.50
400.00	16997.60
450.00	19372.50
500.00	21456.70
550.00	23654.50
600.00	25878.60
650.00	27728.90
700.00	30266.30
750.00	32444.80
800.00	34669.90
850.00	36505.30
900.00	38927.30
950.00	40439.40
1000.00	43263.10
1050.00	45445.50
1100.00	47471.20
1150.00	49685.50
1200.00	51714.10
1250.10	53313.10
1300.10	55545.70
1350.10	58128.10
1400.10	60183.30
1450.10	62275.00
1500.10	64242.90
1550.10	66424.10
1600.10	68787.10
1650.10	70301.10
1700.10	72853.30
1750.10	74907.90
1800.10	77900.10
1850.10	79573.70
1900.10	81107.70
1950.10	83833.30
2000.10	86173.10
2050.10	88606.00
2100.10	91117.10
2150.10	92469.60
2200.10	94225.00
2250.10	96321.60
2300.10	99528.70
2350.10	100707.80
2400.10	103462.10
2450.10	105552.10
2500.10	107460.90
2550.10	109320.30
2600.10	111979.10
2650.10	114228.90
2700.10	115673.30
2750.10	118078.10
2800.10	120058.50
2850.10	122285.80
2900.10	123916.60
2950.10	126411.30
3000.10	128804.90
3050.10	130881.70
3100.10	133305.40
3150.10	134724.90
3200.10	136671.40
3250.10	138909.10
3300.10	141357.70
3350.10	144320.50
3400.10	146188.10
3450.10	147546.80
3500.10	150161.10
3550.10	152972.90
