ProtocolTime	Work

100	1.177661
150	1.265864
200	1.615689
250	1.899258
300	2.364329
350	2.533903
400	2.741762
450	3.099072
500	3.230685
550	3.452166
600	4.078691
650	4.126778
700	4.510566
750	4.877225
800	5.014329
850	5.285783
900	5.640270
950	5.889900
1000	6.191328
1050	6.635982
1100	6.939105
1150	7.090632
1200	7.573672
1250	7.569268
1300	8.140873
1350	8.121242
1400	8.589760
1450	8.884629
1500	9.108623
1550	9.292678
1600	9.587005
1650	9.943362
1700	10.236514
1750	10.620358
1800	10.979875
1850	11.201609
1900	11.415901
1950	11.419794
2000	11.930244
2050	12.327731
2100	12.615680
2150	13.006816
2200	13.020536
2250	13.465338
2300	13.954560
2350	14.135439
2400	14.070128
2450	14.389532
2500	14.687434
2550	14.898490
2600	15.437143
2650	15.606087
2700	15.754087
2750	16.241701
2800	16.556593
2850	16.818079
2900	17.846194
2950	17.485324
3000	17.655798
3050	18.327428
3100	18.341130
3150	18.464301
3200	18.530956
3250	19.642570
3300	19.713651
3350	19.993002
3400	19.636689
3450	20.292196
3500	20.910316
3550	20.609794
