ProtocolTime	Work

100	0.881475
150	0.969518
200	1.230641
250	1.467323
300	1.618481
350	1.717391
400	1.981522
450	2.103192
500	2.223606
550	2.407364
600	2.708786
650	2.979106
700	2.962576
750	3.247865
800	3.528681
850	3.665407
900	3.996705
950	4.014369
1000	4.268699
1050	4.298090
1100	4.563117
1150	4.567264
1200	5.000371
1250	5.109519
1300	5.342015
1350	5.413167
1400	5.601258
1450	5.967049
1500	6.065802
1550	6.087426
1600	6.467852
1650	6.426782
1700	6.731600
1750	7.113897
1800	7.259633
1850	7.370048
1900	7.427821
1950	7.834996
2000	7.948860
2050	7.895096
2100	8.207359
2150	8.377397
2200	8.500016
2250	8.655920
2300	8.986178
2350	9.098733
2400	9.593405
2450	9.553409
2500	9.419641
2550	9.910091
2600	10.253705
2650	10.114064
2700	10.438848
2750	10.538784
2800	10.870701
2850	11.081753
2900	11.034342
2950	11.251675
3000	11.644003
3050	11.778334
3100	11.942833
3150	12.142979
3200	12.399272
3250	12.591636
3300	12.987292
3350	12.962381
3400	13.188109
3450	13.163044
3500	13.381079
3550	13.645301
