CPTime	InternalTime

100.10	4327.60
150.10	6476.50
200.10	8594.70
250.10	10764.10
300.10	12904.90
350.00	14835.30
400.00	17197.70
450.00	19230.10
500.00	21394.10
550.00	23578.20
600.00	25509.40
650.00	27856.10
700.00	29836.90
750.00	31800.10
800.00	34169.70
850.00	36729.10
900.00	38593.30
950.00	40480.30
1000.00	42690.70
1050.00	44851.50
1100.00	47247.30
1150.00	48980.80
1200.00	51367.90
1250.10	53657.60
1300.10	55722.90
1350.10	57926.50
1400.10	60149.80
1450.10	62195.30
1500.10	64438.60
1550.10	66555.10
1600.10	68351.50
1650.10	70914.30
1700.10	73079.90
1750.10	75063.60
1800.10	77452.30
1850.10	79497.30
1900.10	81422.90
1950.10	83766.90
2000.10	85816.60
2050.10	87623.20
2100.10	90553.10
2150.10	91959.10
2200.10	94840.50
2250.10	97232.60
2300.10	98272.60
2350.10	100177.10
2400.10	103064.60
2450.10	105276.10
2500.10	107218.90
2550.10	109490.50
2600.10	111945.80
2650.10	113344.50
2700.10	115459.80
2750.10	117612.10
2800.10	119730.10
2850.10	122450.10
2900.10	124792.90
2950.10	127063.40
3000.10	128325.50
3050.10	130824.70
3100.10	132531.60
3150.10	136370.10
3200.10	138091.90
3250.10	139154.50
3300.10	142249.90
3350.10	143266.40
3400.10	145568.60
3450.10	149292.20
3500.10	149940.10
3550.10	152475.10
