ProtocolTime	Work

100	318.553481
150	142.796864
200	81.540962
250	52.644470
300	36.580415
350	27.314188
400	21.175799
450	16.637821
500	13.665359
550	11.577120
600	9.896590
650	8.435512
700	7.249237
750	6.352186
800	5.551897
850	5.031514
900	4.433651
950	4.233645
1000	3.729941
1050	3.454180
1100	3.242408
1150	2.989490
1200	2.734232
1250	2.512768
1300	2.257922
1350	2.131459
1400	2.028173
1450	1.978724
1500	1.739366
1550	1.705440
1600	1.746344
1650	1.545927
1700	1.466336
1750	1.417315
1800	1.369890
1850	1.234976
1900	1.205240
1950	1.207380
2000	1.054973
2050	1.019686
2100	1.011485
2150	0.946311
2200	0.884766
2250	0.817145
2300	0.909267
2350	0.847010
2400	0.728710
2450	0.655676
2500	0.751066
2550	0.686045
2600	0.713900
2650	0.699090
2700	0.667741
2750	0.641143
2800	0.592187
2850	0.649976
2900	0.593896
2950	0.619475
3000	0.531722
3050	0.496025
3100	0.506219
3150	0.473871
3200	0.500491
3250	0.466261
3300	0.459851
3350	0.453075
3400	0.441804
3450	0.402940
3500	0.410553
3550	0.447897
