ProtocolTime	Work

100	317.417744
150	142.950197
200	81.619678
250	52.560089
300	37.506867
350	28.893027
400	22.839522
450	18.791245
500	15.403151
550	13.638012
600	11.871574
650	10.817206
700	10.069968
750	9.439600
800	8.609132
850	8.448529
900	8.214819
950	7.802655
1000	7.627756
1050	7.506578
1100	7.435099
1150	7.538462
1200	7.496482
1250	7.452432
1300	7.424159
1350	7.422696
1400	7.697489
1450	7.599069
1500	7.725265
1550	7.868956
1600	7.782678
1650	8.145858
1700	8.242150
1750	8.004601
1800	8.494154
1850	8.620023
1900	8.612350
1950	8.823134
2000	8.911789
2050	8.903657
2100	9.332153
2150	9.254970
2200	9.449051
2250	9.662355
2300	9.481472
2350	9.880603
2400	10.074783
2450	10.269585
2500	10.385006
2550	10.537895
2600	10.759980
2650	11.169438
2700	11.128830
2750	11.677894
2800	11.359903
2850	11.552743
2900	11.662439
2950	11.907951
3000	12.418169
3050	12.206929
3100	12.385173
3150	12.644737
3200	12.746004
3250	12.756282
3300	13.193265
3350	13.143017
3400	13.503512
3450	13.458479
3500	13.640705
3550	13.904512
