CPTime	InternalTime

100.10	389.30
150.10	616.10
200.10	796.30
250.10	973.30
300.10	1202.10
350.00	1383.30
400.00	1592.10
450.00	1810.90
500.00	1983.70
550.00	2229.10
600.00	2354.50
650.00	2585.20
700.00	2786.60
750.00	2971.00
800.00	3185.80
850.00	3397.10
900.00	3610.60
950.00	3790.30
1000.00	3968.50
1050.00	4164.10
1100.00	4361.50
1150.00	4576.60
1200.00	4781.80
1250.10	4937.20
1300.10	5177.70
1350.10	5395.60
1400.10	5562.40
1450.10	5820.10
1500.10	6036.60
1550.10	6225.70
1600.10	6358.60
1650.10	6581.70
1700.10	6835.30
1750.10	6968.50
1800.10	7191.10
1850.10	7387.60
1900.10	7558.00
1950.10	7748.10
2000.10	8015.50
2050.10	8140.60
2100.10	8371.60
2150.10	8577.70
2200.10	8790.10
2250.10	8947.50
2300.10	9182.60
2350.10	9342.10
2400.10	9574.70
2450.10	9791.90
2500.10	9943.30
2550.10	10189.70
2600.10	10387.60
2650.10	10634.70
2700.10	10773.70
2750.10	10931.50
2800.10	11134.50
2850.10	11347.30
2900.10	11650.10
2950.10	11772.10
3000.10	11957.20
3050.10	12183.40
3100.10	12329.20
3150.10	12538.90
3200.10	12747.60
3250.10	13043.50
3300.10	13221.70
3350.10	13246.90
3400.10	13565.80
3450.10	13829.50
3500.10	13976.30
3550.10	14082.70
