ProtocolTime	Work

100	1.030535
150	1.177018
200	1.512928
250	1.634670
300	1.928684
350	2.252230
400	2.465963
450	2.710227
500	2.856402
550	3.261769
600	3.481558
650	3.566395
700	3.913737
750	4.264258
800	4.438394
850	4.668073
900	4.707088
950	5.383121
1000	5.487847
1050	5.749230
1100	5.993698
1150	5.957754
1200	6.327463
1250	6.356862
1300	6.941845
1350	7.084529
1400	7.310775
1450	7.468069
1500	7.735995
1550	8.014906
1600	8.531377
1650	8.668577
1700	8.824842
1750	8.992696
1800	9.265483
1850	9.566793
1900	9.674083
1950	9.973452
2000	9.889894
2050	10.443330
2100	10.983344
2150	11.078031
2200	11.334125
2250	11.389584
2300	11.894370
2350	11.766894
2400	12.196476
2450	12.621072
2500	12.731937
2550	12.932188
2600	13.085945
2650	13.534533
2700	13.695538
2750	13.943130
2800	13.796051
2850	14.478194
2900	14.703156
2950	14.986454
3000	15.140967
3050	15.453230
3100	15.389880
3150	15.825693
3200	16.215322
3250	16.489289
3300	16.679076
3350	16.822843
3400	17.336613
3450	17.329401
3500	17.366748
3550	17.644830
