CPTime	InternalTime

100.10	4212.10
150.10	6303.90
200.10	8525.60
250.10	10791.10
300.10	12892.60
350.00	15000.60
400.00	17206.30
450.00	19648.10
500.00	21204.10
550.00	23770.50
600.00	25696.90
650.00	27382.30
700.00	29960.10
750.00	32136.10
800.00	34334.40
850.00	36150.50
900.00	38449.40
950.00	41251.10
1000.00	43129.50
1050.00	44982.10
1100.00	47118.50
1150.00	49354.50
1200.00	51758.50
1250.10	53338.60
1300.10	56191.10
1350.10	57763.30
1400.10	60146.30
1450.10	61950.10
1500.10	64487.60
1550.10	66674.10
1600.10	69061.90
1650.10	70555.00
1700.10	73086.40
1750.10	74265.20
1800.10	76816.00
1850.10	79039.60
1900.10	81048.10
1950.10	83305.60
2000.10	86190.10
2050.10	87858.10
2100.10	90157.10
2150.10	92002.50
2200.10	94616.10
2250.10	96648.10
2300.10	98579.80
2350.10	101439.10
2400.10	103610.50
2450.10	105846.70
2500.10	107538.80
2550.10	110116.50
2600.10	111585.10
2650.10	113964.10
2700.10	115667.30
2750.10	118133.50
2800.10	120211.10
2850.10	122866.90
2900.10	124328.50
2950.10	126758.90
3000.10	128625.30
3050.10	131105.90
3100.10	133013.50
3150.10	135042.70
3200.10	137957.70
3250.10	138904.10
3300.10	142029.70
3350.10	144520.70
3400.10	146047.30
3450.10	147961.00
3500.10	150797.80
3550.10	152560.60
