ProtocolTime	Work

100	322.045777
150	145.633823
200	83.474793
250	53.812403
300	38.001784
350	28.151146
400	21.376296
450	17.306106
500	14.176457
550	12.165050
600	10.431608
650	8.838129
700	7.640855
750	6.813806
800	6.057030
850	5.499783
900	4.850686
950	4.326081
1000	4.120436
1050	3.676687
1100	3.421310
1150	3.214867
1200	2.869680
1250	2.732276
1300	2.441219
1350	2.454901
1400	2.186063
1450	2.036822
1500	2.005144
1550	1.906095
1600	1.767982
1650	1.765921
1700	1.619423
1750	1.545980
1800	1.512838
1850	1.426862
1900	1.359025
1950	1.243543
2000	1.229111
2050	1.202060
2100	1.094483
2150	1.107578
2200	1.055983
2250	1.065109
2300	0.962289
2350	0.937145
2400	0.999277
2450	0.990058
2500	0.867470
2550	0.777858
2600	0.780312
2650	0.815715
2700	0.799251
2750	0.724234
2800	0.788357
2850	0.700760
2900	0.721950
2950	0.620396
3000	0.694332
3050	0.664146
3100	0.539587
3150	0.556887
3200	0.574599
3250	0.591210
3300	0.632655
3350	0.599386
3400	0.506347
3450	0.506844
3500	0.500970
3550	0.448569
