ProtocolTime	Work

100	316.046617
150	141.562285
200	81.203036
250	52.635407
300	37.504147
350	28.873370
400	22.196543
450	19.092695
500	15.824076
550	13.823838
600	12.514825
650	11.966555
700	10.715245
750	10.184114
800	9.628550
850	9.247913
900	9.432718
950	8.930075
1000	8.708960
1050	8.873501
1100	8.656341
1150	8.868827
1200	8.819463
1250	8.639823
1300	8.912086
1350	8.733872
1400	9.146134
1450	9.345446
1500	9.376098
1550	9.451064
1600	9.753229
1650	9.804000
1700	10.062437
1750	10.201304
1800	10.277512
1850	10.783077
1900	10.813863
1950	11.096620
2000	11.015524
2050	11.456337
2100	11.710508
2150	11.685825
2200	11.969736
2250	12.225719
2300	12.757417
2350	12.729815
2400	12.846829
2450	13.271509
2500	13.329038
2550	13.394519
2600	14.081326
2650	13.952990
2700	14.472671
2750	14.356663
2800	14.657007
2850	14.722921
2900	15.296037
2950	15.546170
3000	15.365074
3050	15.766755
3100	16.052969
3150	15.838526
3200	16.549444
3250	16.733192
3300	16.933828
3350	17.204646
3400	17.681872
3450	17.913192
3500	17.745984
3550	18.478017
