ProtocolTime	Work

100	0.914693
150	1.028813
200	1.299646
250	1.441468
300	1.666313
350	1.832779
400	1.949229
450	2.162745
500	2.263811
550	2.509127
600	2.586611
650	2.741433
700	3.188856
750	3.337471
800	3.339925
850	3.562384
900	3.903126
950	3.959494
1000	4.195772
1050	4.344400
1100	4.512677
1150	4.763140
1200	4.933902
1250	5.162416
1300	5.264404
1350	5.387356
1400	5.794902
1450	5.881409
1500	6.079187
1550	6.265588
1600	6.246645
1650	6.674185
1700	6.914552
1750	6.769522
1800	7.300129
1850	7.474478
1900	7.457257
1950	7.761840
2000	7.922126
2050	7.958739
2100	8.452024
2150	8.397503
2200	8.599512
2250	8.781571
2300	8.733161
2350	9.228984
2400	9.340613
2450	9.566437
2500	9.685540
2550	9.861137
2600	10.156722
2650	10.518661
2700	10.607449
2750	11.088741
2800	10.851981
2850	11.029776
2900	11.151822
2950	11.342146
3000	11.919071
3050	11.704282
3100	11.915915
3150	12.175958
3200	12.319798
3250	12.316944
3300	12.820403
3350	12.699508
3400	13.120331
3450	13.073076
3500	13.284343
3550	13.521532
