ProtocolTime	Work

100	0.987654
150	1.345627
200	1.642291
250	1.971509
300	2.164972
350	2.617762
400	2.907535
450	3.151155
500	3.323636
550	3.662997
600	4.002753
650	4.240686
700	4.548452
750	4.885170
800	4.963088
850	5.379236
900	5.736482
950	6.082076
1000	6.105233
1050	6.234282
1100	6.917195
1150	7.095407
1200	7.523047
1250	7.472589
1300	7.899980
1350	8.157153
1400	8.659400
1450	8.746918
1500	8.989620
1550	9.468165
1600	9.590245
1650	9.987159
1700	10.225213
1750	10.625996
1800	10.586962
1850	11.123367
1900	11.674474
1950	11.606623
2000	11.917577
2050	12.425335
2100	12.525735
2150	12.745105
2200	12.968481
2250	13.699869
2300	13.631225
2350	13.689009
2400	14.198844
2450	14.771764
2500	14.576140
2550	15.366753
2600	15.353623
2650	15.584158
2700	16.243723
2750	16.283707
2800	16.602769
2850	17.233022
2900	16.981334
2950	17.180937
3000	18.301645
3050	18.083868
3100	18.563911
3150	18.730440
3200	18.984229
3250	19.241913
3300	19.304464
3350	19.735820
3400	20.249695
3450	20.310851
3500	20.316912
3550	21.144663
