CPTime	InternalTime

100.10	2254.10
150.10	3418.60
200.10	4571.50
250.10	5531.90
300.10	6676.90
350.00	7766.50
400.00	8871.00
450.00	10024.10
500.00	11291.50
550.00	12275.10
600.00	13356.10
650.00	14663.10
700.00	15813.70
750.00	16935.10
800.00	18189.70
850.00	19100.90
900.00	20159.20
950.00	21445.70
1000.00	22480.10
1050.00	23638.10
1100.00	24557.60
1150.00	25811.30
1200.00	27022.90
1250.10	28041.30
1300.10	29143.90
1350.10	30403.30
1400.10	31445.10
1450.10	32579.20
1500.10	33718.60
1550.10	35080.90
1600.10	35952.10
1650.10	36943.30
1700.10	38344.00
1750.10	39360.50
1800.10	40422.60
1850.10	41582.10
1900.10	42519.70
1950.10	43884.00
2000.10	45070.00
2050.10	46104.70
2100.10	46960.90
2150.10	48248.70
2200.10	49486.60
2250.10	50248.90
2300.10	51835.30
2350.10	52722.70
2400.10	53660.00
2450.10	54895.00
2500.10	56414.50
2550.10	57442.60
2600.10	58128.10
2650.10	59333.50
2700.10	60347.10
2750.10	61683.10
2800.10	63012.30
2850.10	63751.00
2900.10	64792.50
2950.10	66194.60
3000.10	67448.80
3050.10	68340.00
3100.10	69258.90
3150.10	70472.10
3200.10	72144.10
3250.10	72765.50
3300.10	74164.70
3350.10	75207.10
3400.10	76449.80
3450.10	77214.10
3500.10	78821.20
3550.10	80031.70
