CPTime	InternalTime

100.10	1229.30
150.10	1812.60
200.10	2405.90
250.10	3021.10
300.10	3643.60
350.00	4181.20
400.00	4845.10
450.00	5464.10
500.00	6009.40
550.00	6617.20
600.00	7250.10
650.00	7830.10
700.00	8382.90
750.00	9039.70
800.00	9669.50
850.00	10227.70
900.00	10744.90
950.00	11495.50
1000.00	12049.80
1050.00	12655.10
1100.00	13405.60
1150.00	13969.90
1200.00	14524.60
1250.10	15004.70
1300.10	15728.50
1350.10	16323.40
1400.10	16739.90
1450.10	17512.90
1500.10	18026.90
1550.10	18652.60
1600.10	19505.90
1650.10	19810.00
1700.10	20527.70
1750.10	21106.10
1800.10	21798.50
1850.10	22442.60
1900.10	22867.00
1950.10	23709.70
2000.10	24180.00
2050.10	24535.00
2100.10	25449.60
2150.10	25979.20
2200.10	26672.20
2250.10	27012.90
2300.10	27815.50
2350.10	28402.10
2400.10	28990.30
2450.10	29832.00
2500.10	30240.50
2550.10	30729.70
2600.10	31312.90
2650.10	31840.90
2700.10	32541.40
2750.10	33177.90
2800.10	33709.60
2850.10	34426.90
2900.10	34905.10
2950.10	35608.30
3000.10	36245.80
3050.10	36909.10
3100.10	37405.00
3150.10	38088.70
3200.10	38461.80
3250.10	39206.60
3300.10	39948.80
3350.10	40342.80
3400.10	40803.50
3450.10	41603.20
3500.10	42157.60
3550.10	43020.70
