ProtocolTime	Work

100	1.091715
150	1.394622
200	1.682099
250	1.860065
300	2.262125
350	2.573510
400	2.844233
450	2.988516
500	3.326561
550	3.606886
600	3.944276
650	4.144394
700	4.446841
750	4.663660
800	5.060141
850	5.338707
900	5.751480
950	5.748260
1000	6.328382
1050	6.600720
1100	6.797629
1150	7.326881
1200	7.297201
1250	7.520811
1300	7.890907
1350	7.974745
1400	8.719332
1450	8.993225
1500	9.282948
1550	9.410494
1600	9.748863
1650	10.085760
1700	10.433959
1750	10.674759
1800	11.015765
1850	11.143683
1900	11.488990
1950	11.691729
2000	12.339698
2050	12.151519
2100	12.645747
2150	12.860691
2200	13.096958
2250	13.693889
2300	13.720194
2350	14.037293
2400	14.074789
2450	14.703173
2500	14.791224
2550	14.951328
2600	15.453301
2650	15.521562
2700	16.074906
2750	16.327311
2800	16.067384
2850	16.881467
2900	17.375151
2950	17.472036
3000	18.010459
3050	18.007995
3100	18.242827
3150	18.708213
3200	18.785984
3250	19.331653
3300	19.409443
3350	20.000821
3400	20.079409
3450	20.601851
3500	20.681014
3550	20.736906
