ProtocolTime	Work

100	319.293197
150	143.689595
200	82.512573
250	53.784914
300	37.848587
350	28.730089
400	22.663452
450	18.292077
500	15.423170
550	13.498346
600	11.821297
650	10.561544
700	9.668271
750	8.767226
800	8.101017
850	7.697290
900	7.260822
950	7.172173
1000	6.734984
1050	6.536733
1100	6.728654
1150	6.490630
1200	6.400225
1250	6.157127
1300	6.145729
1350	6.091293
1400	6.091316
1450	6.296385
1500	6.182336
1550	6.273704
1600	6.225309
1650	6.005519
1700	6.368396
1750	6.370026
1800	6.550246
1850	6.290707
1900	6.614484
1950	6.711439
2000	6.896452
2050	6.583043
2100	6.895396
2150	7.000703
2200	6.964990
2250	7.274722
2300	7.144639
2350	7.306793
2400	7.217546
2450	7.541009
2500	7.511418
2550	7.835826
2600	8.156784
2650	8.183573
2700	8.056437
2750	8.133293
2800	8.035376
2850	8.410291
2900	8.498484
2950	8.855282
3000	9.039094
3050	8.902079
3100	8.939257
3150	9.224824
3200	9.254362
3250	9.439395
3300	9.501843
3350	9.661346
3400	9.941709
3450	9.903765
3500	9.803873
3550	10.038299
