ProtocolTime	Work

100	319.932417
150	143.881766
200	82.254712
250	53.627634
300	37.813375
350	28.580583
400	22.724045
450	18.475663
500	15.271829
550	13.183671
600	11.693517
650	10.381628
700	9.467221
750	8.797415
800	8.065958
850	7.778958
900	7.262931
950	7.089721
1000	6.971621
1050	6.543578
1100	6.508369
1150	6.266046
1200	6.531023
1250	6.280456
1300	6.499462
1350	5.994384
1400	6.164052
1450	6.353415
1500	6.263015
1550	6.451323
1600	6.332484
1650	6.319544
1700	6.421562
1750	6.274247
1800	6.565725
1850	6.626668
1900	6.658955
1950	6.559114
2000	6.785305
2050	6.918431
2100	6.902180
2150	6.924767
2200	7.478170
2250	7.061967
2300	7.378343
2350	7.202415
2400	7.389146
2450	7.620571
2500	7.853759
2550	7.821367
2600	8.002393
2650	7.814451
2700	8.103189
2750	8.351213
2800	8.436968
2850	8.174257
2900	8.481049
2950	8.819520
3000	8.887740
3050	8.799558
3100	8.780321
3150	9.321704
3200	9.102809
3250	9.303095
3300	9.436755
3350	9.383491
3400	9.801474
3450	9.996565
3500	9.946389
3550	9.963930
