ProtocolTime	Work

100	313.994447
150	140.614343
200	79.215146
250	51.232306
300	36.193310
350	26.095742
400	20.170725
450	15.992328
500	12.840273
550	10.485881
600	9.184845
650	7.761722
700	6.908427
750	5.881016
800	5.240601
850	4.709664
900	4.108309
950	3.586502
1000	3.205023
1050	3.235221
1100	2.732259
1150	2.578847
1200	2.378454
1250	2.245464
1300	2.074237
1350	1.831916
1400	1.739855
1450	1.666228
1500	1.572234
1550	1.440381
1600	1.307262
1650	1.367333
1700	1.211794
1750	1.128909
1800	1.074715
1850	1.032178
1900	1.103102
1950	0.936418
2000	0.935282
2050	0.875317
2100	0.900148
2150	0.837477
2200	0.719293
2250	0.725287
2300	0.687896
2350	0.677986
2400	0.689148
2450	0.638233
2500	0.678480
2550	0.537883
2600	0.606265
2650	0.551577
2700	0.542961
2750	0.448120
2800	0.518065
2850	0.480595
2900	0.436327
2950	0.468886
3000	0.353471
3050	0.456528
3100	0.368538
3150	0.422815
3200	0.339938
3250	0.396528
3300	0.360960
3350	0.317050
3400	0.362316
3450	0.307647
3500	0.338927
3550	0.319573
