ProtocolTime	Work

100	314.786618
150	139.814600
200	79.297885
250	50.591413
300	35.481947
350	26.203892
400	19.950548
450	15.946939
500	12.910289
550	10.636369
600	8.969847
650	7.771059
700	6.782263
750	5.866018
800	5.206706
850	4.383938
900	4.085245
950	3.749635
1000	3.317958
1050	2.999158
1100	2.850064
1150	2.662359
1200	2.341741
1250	2.103656
1300	2.073678
1350	1.851899
1400	1.799591
1450	1.705289
1500	1.618684
1550	1.551543
1600	1.365819
1650	1.323750
1700	1.246397
1750	1.254000
1800	0.994214
1850	1.024252
1900	1.030314
1950	0.920350
2000	0.918850
2050	0.879511
2100	0.805230
2150	0.778798
2200	0.719852
2250	0.710773
2300	0.689912
2350	0.667145
2400	0.647926
2450	0.593569
2500	0.581297
2550	0.585589
2600	0.581379
2650	0.570621
2700	0.466194
2750	0.533894
2800	0.457515
2850	0.478957
2900	0.478125
2950	0.418993
3000	0.425995
3050	0.412302
3100	0.372934
3150	0.410697
3200	0.367609
3250	0.399298
3300	0.368088
3350	0.316770
3400	0.352624
3450	0.317715
3500	0.324276
3550	0.282506
