ProtocolTime	Work

100	316.503051
150	141.921384
200	80.320032
250	51.118621
300	35.840554
350	27.060248
400	20.890293
450	16.628500
500	13.139341
550	11.128885
600	9.284964
650	8.075773
700	6.881112
750	6.102130
800	5.269207
850	4.886145
900	4.311693
950	3.843161
1000	3.431984
1050	3.162178
1100	2.922423
1150	2.775322
1200	2.562580
1250	2.290016
1300	2.159755
1350	2.035340
1400	1.902587
1450	1.717660
1500	1.646078
1550	1.603368
1600	1.536033
1650	1.471672
1700	1.327598
1750	1.235079
1800	1.194025
1850	1.145545
1900	1.155093
1950	1.061294
2000	0.989662
2050	0.944919
2100	0.880129
2150	0.857467
2200	0.849539
2250	0.880784
2300	0.748310
2350	0.651619
2400	0.734170
2450	0.703148
2500	0.699466
2550	0.676758
2600	0.603258
2650	0.650777
2700	0.521382
2750	0.589153
2800	0.507922
2850	0.522967
2900	0.510617
2950	0.565805
3000	0.499098
3050	0.502647
3100	0.469258
3150	0.468780
3200	0.426206
3250	0.439338
3300	0.372862
3350	0.443508
3400	0.383181
3450	0.385404
3500	0.356362
3550	0.382980
