ProtocolTime	Work

5	7.910008
10	4.695369
15	3.528370
20	3.156177
25	3.035539
30	3.479252
35	3.215689
40	3.830369
45	3.827932
50	4.357949
55	4.655314
60	4.672720
65	5.165630
70	5.758104
75	6.146593
80	6.293920
85	6.753826
90	6.347259
95	7.071261
100	7.326946
