ProtocolTime	Work

5	12.028655
10	24.453059
15	36.523575
20	49.016553
25	61.060747
30	73.449075
35	85.714938
40	97.813894
45	110.254020
50	122.315111
55	134.300720
60	146.962687
65	159.440540
70	171.262531
75	183.853656
80	195.651935
85	207.957883
90	220.084945
95	232.805109
100	245.037734
105	257.321462
110	269.685812
115	282.129079
120	293.853716
125	306.735595
130	318.144938
135	331.077257
140	343.218670
145	354.993374
150	367.968631
155	379.320760
160	392.196839
165	403.900396
170	416.129843
175	428.881138
180	441.105352
185	454.053746
190	465.054174
195	477.770279
200	489.759270
