ProtocolTime	Work

5	0.391267
10	0.844375
15	1.262424
20	1.688688
25	2.131015
30	2.583141
35	2.987535
40	3.438024
45	3.909363
50	4.302782
55	4.731316
60	5.150858
65	5.589258
70	6.046167
75	6.475123
80	6.902968
85	7.365573
90	7.751580
95	8.195575
100	8.641593
105	9.030761
110	9.500614
115	9.886038
120	10.313019
125	10.768840
130	11.228961
135	11.668963
140	12.087544
145	12.507815
150	12.949620
155	13.401376
160	13.847782
165	14.323813
170	14.658755
175	15.087166
180	15.566010
185	15.907302
190	16.391450
195	16.839361
200	17.225387
