ProtocolTime	Work

5	17.219792
10	34.467876
15	51.804862
20	68.943445
25	86.432383
30	103.963805
35	120.661735
40	138.616599
45	155.933483
50	172.694264
55	189.772805
60	207.644548
65	225.171254
70	242.285564
75	259.070162
80	277.025546
85	294.533355
90	311.146852
95	328.723988
100	346.480496
105	363.624981
110	380.605307
115	398.277874
120	416.066967
125	432.719514
130	450.796421
135	467.998093
140	485.055915
145	502.454153
150	520.220604
155	536.516554
160	554.820259
165	570.672210
170	588.775103
175	606.437557
180	623.916023
185	640.879982
190	658.052894
195	675.060933
200	692.541547
