ProtocolTime	Work

5	8.048998
10	17.048371
15	25.476948
20	33.981920
25	42.746293
30	51.574117
35	59.530214
40	68.528575
45	77.693961
50	86.165820
55	93.899509
60	103.727698
65	111.803326
70	120.476171
75	128.679600
80	137.661169
85	147.018202
90	154.467734
95	164.374094
100	172.433098
105	181.811013
110	189.458803
115	199.064841
120	207.232060
125	216.040859
130	225.096647
135	233.882581
140	241.668150
145	250.944560
150	259.765361
155	266.913776
160	276.460986
165	284.122646
170	294.184340
175	301.920857
180	310.752606
185	319.473067
190	328.544982
195	336.520122
200	345.232888
