ProtocolTime	Work

5	239.518832
10	125.211647
15	88.893062
20	71.040331
25	62.440731
30	58.304812
35	54.826593
40	53.355414
45	53.880903
50	53.958911
55	52.912103
60	55.516571
65	56.102604
70	58.601220
75	58.900290
80	63.571981
85	63.904983
90	65.497499
95	67.559690
100	69.799720
105	74.543882
110	76.615111
115	79.600274
120	81.479216
125	82.896338
130	87.330215
135	88.280295
140	90.879722
145	93.263205
150	97.140367
155	98.745347
160	102.737623
165	105.668849
170	107.044462
175	108.496519
180	112.498496
185	116.174448
190	117.926372
195	120.490233
200	123.203922
