Time	Position
7.800000	4609.318452
7.850000	4562.967708
7.900000	4522.908844
7.950000	4481.664344
8.000000	4433.566628
8.050000	4388.784834
8.100000	4347.609468
8.150000	4311.548927
8.200000	4278.197824
8.250000	4239.548467
8.300000	4192.292698
8.350000	4141.010119
8.400000	4095.741004
8.450000	4061.263847
8.500000	4022.342215
8.550000	3981.912239
8.600000	3949.974940
8.650000	3924.615577
8.700000	3901.204505
8.750000	3876.311766
8.800000	3845.394253
8.850000	3807.503085
8.900000	3770.424104
8.950000	3732.945573
9.000000	3695.695389
9.050000	3659.361197
9.100000	3626.911294
9.150000	3602.011465
9.200000	3578.344506
9.250000	3557.096114
9.300000	3528.892391
9.350000	3497.549670
9.400000	3472.644523
9.450000	3444.511063
9.500000	3410.876989
9.550000	3379.640884
9.600000	3351.041088
9.650000	3322.933637
9.700000	3289.850970
9.750000	3247.171585
9.800000	3204.154525
9.850000	3170.259275
9.900000	3140.319901
9.950000	3109.170686
10.000000	3084.580266
10.050000	3060.819146
10.100000	3040.440130
10.150000	3019.659398
10.200000	2991.586034
10.250000	2960.915285
10.300000	2932.172341
10.350000	2904.610838
10.400000	2874.230668
10.450000	2841.474599
10.500000	2808.279119
10.550000	2775.484117
10.600000	2744.063330
10.650000	2713.581007
10.700000	2684.483275
10.750000	2659.160784
10.800000	2633.853852
10.850000	2607.376797
10.900000	2580.131982
10.950000	2549.132844
11.000000	2516.731236
11.050000	2491.996870
11.100000	2481.023349
11.150000	2471.022685
11.200000	2450.350841
11.250000	2425.969261
11.300000	2399.062194
11.350000	2378.292208
11.400000	2363.164706
11.450000	2342.355935
11.500000	2313.782810
11.550000	2285.556838
11.600000	2263.692586
11.650000	2243.722756
11.700000	2227.195488
11.750000	2212.632124
11.800000	2193.291808
11.850000	2166.758602
11.900000	2142.703511
11.950000	2124.241025
12.000000	2106.827255
12.050000	2090.770354
12.100000	2068.620112
12.150000	2048.791604
12.200000	2028.298176
12.250000	1999.960443
12.300000	1973.394399
12.350000	1954.053101
12.400000	1938.326793
12.450000	1921.620717
12.500000	1909.295798
12.550000	1896.227602
12.600000	1881.655679
12.650000	1862.474005
12.700000	1838.908919
12.750000	1821.680838
12.800000	1809.807826
12.850000	1800.294775
12.900000	1797.066859
12.950000	1787.145410
13.000000	1771.414396
13.050000	1762.347903
13.100000	1754.088757
13.150000	1738.035572
13.200000	1717.445988
13.250000	1701.644420
13.300000	1687.228055
13.350000	1670.890568
13.400000	1657.823426
13.450000	1646.515162
13.500000	1630.969686
13.550000	1621.383380
13.600000	1612.132254
13.650000	1592.627828
13.700000	1571.941098
13.750000	1551.816252
13.800000	1529.973719
13.850000	1506.142833
13.900000	1490.329102
13.950000	1485.947152
14.000000	1476.150912
14.050000	1464.027065
14.100000	1454.158566
14.150000	1443.301308
14.200000	1435.238627
14.250000	1421.955678
14.300000	1408.056526
14.350000	1397.929118
14.400000	1381.716434
14.450000	1364.415319
14.500000	1354.840228
14.550000	1349.137350
14.600000	1341.609857
14.650000	1334.305987
14.700000	1325.224385
14.750000	1315.897554
14.800000	1305.266533
14.850000	1297.562764
14.900000	1289.583989
14.950000	1270.968080
15.000000	1247.448235
15.050000	1225.040676
15.100000	1209.522323
15.150000	1194.079961
15.200000	1178.012527
15.250000	1162.251871
15.300000	1156.194488
15.350000	1161.009669
15.400000	1157.127787
15.450000	1153.959197
15.500000	1156.544727
15.550000	1149.394614
15.600000	1133.878982
15.650000	1119.954157
15.700000	1102.719416
15.750000	1090.615812
15.800000	1090.177044
15.850000	1082.776636
15.900000	1075.531773
15.950000	1071.502953
16.000000	1058.256790
16.050000	1044.051565
16.100000	1040.021183
16.150000	1035.742368
16.200000	1021.983599
16.250000	1013.381512
16.300000	1012.265201
16.350000	1005.501186
16.400000	997.703375
16.450000	993.567660
16.500000	989.859012
16.550000	988.490705
16.600000	987.896447
16.650000	984.423174
16.700000	978.316710
16.750000	963.641174
16.800000	945.162848
16.850000	935.782277
16.900000	930.382078
16.950000	927.448312
17.000000	926.506962
17.050000	924.290714
17.100000	922.209490
17.150000	922.367787
17.200000	918.679190
17.250000	916.074911
17.300000	908.314492
17.350000	894.378104
17.400000	886.055119
17.450000	880.609429
17.500000	881.742135
17.550000	889.321741
17.600000	889.757495
17.650000	876.162096
17.700000	859.641961
17.750000	843.647998
17.800000	831.891962
17.850000	824.343964
17.900000	816.799470
17.950000	810.925344
18.000000	805.155833
18.050000	803.242504
18.100000	806.119635
18.150000	797.540909
18.200000	787.158868
18.250000	781.650782
18.300000	772.225549
18.350000	767.301721
18.400000	762.627638
18.450000	752.671958
18.500000	747.258457
18.550000	750.294852
18.600000	756.657939
18.650000	761.114069
18.700000	761.052393
18.750000	756.575482
18.800000	755.631137
18.850000	752.402757
18.900000	746.966976
18.950000	744.737757
19.000000	739.957244
19.050000	735.234528
19.100000	732.088695
19.150000	731.296289
19.200000	724.242915
19.250000	721.159849
19.300000	716.895881
19.350000	712.304914
19.400000	719.781247
19.450000	726.389139
19.500000	725.847069
19.550000	724.599665
19.600000	725.817741
19.650000	728.139706
19.700000	725.413807
19.750000	713.624921
19.800000	702.335722
19.850000	690.711476
19.900000	681.783620
19.950000	679.256133
20.000000	681.543666
