Time	Position
8.050000	572.120407
8.100000	566.277019
8.150000	561.375581
8.200000	555.443209
8.250000	547.910093
8.300000	540.729761
8.350000	536.682901
8.400000	534.425002
8.450000	531.208370
8.500000	527.613027
8.550000	523.453865
8.600000	519.043149
8.650000	514.860305
8.700000	509.478333
8.750000	504.276286
8.800000	499.086602
8.850000	495.582354
8.900000	492.645218
8.950000	488.947895
9.000000	485.888872
9.050000	482.139789
9.100000	477.788689
9.150000	473.493497
9.200000	468.739030
9.250000	464.265611
9.300000	460.677461
9.350000	456.209684
9.400000	452.319670
9.450000	449.057727
9.500000	444.329197
9.550000	438.743973
9.600000	433.281496
9.650000	429.315029
9.700000	424.717861
9.750000	419.496646
9.800000	415.726295
9.850000	412.120105
9.900000	409.497385
9.950000	406.525332
10.000000	401.136024
10.050000	395.474273
10.100000	391.559065
10.150000	389.462779
10.200000	388.452464
10.250000	385.957651
10.300000	382.102217
10.350000	380.106860
10.400000	378.242498
10.450000	375.243565
10.500000	373.437817
10.550000	371.666882
10.600000	368.214641
10.650000	363.404526
10.700000	357.576385
10.750000	351.557333
10.800000	346.909542
10.850000	344.327397
10.900000	343.073656
10.950000	342.432747
11.000000	340.903173
11.050000	337.248766
11.100000	332.635111
11.150000	328.060006
11.200000	323.815857
11.250000	320.492647
11.300000	317.407437
11.350000	314.270453
11.400000	312.044240
11.450000	311.472262
11.500000	311.087935
11.550000	308.857553
11.600000	305.096690
11.650000	300.842520
11.700000	296.172239
11.750000	290.956353
11.800000	285.473811
11.850000	280.104747
11.900000	276.131241
11.950000	274.397831
12.000000	273.494137
12.050000	271.334758
12.100000	267.685969
12.150000	264.016668
12.200000	260.602506
12.250000	258.398174
12.300000	257.159963
12.350000	255.283432
12.400000	254.617987
12.450000	254.969816
12.500000	254.726313
12.550000	254.432874
12.600000	252.506247
12.650000	248.016895
12.700000	244.688778
12.750000	242.994545
12.800000	240.283516
12.850000	237.694446
12.900000	235.111583
12.950000	232.102612
13.000000	228.636786
13.050000	226.197388
13.100000	225.525464
13.150000	223.951471
13.200000	222.180516
13.250000	220.860600
13.300000	219.963405
13.350000	218.735906
13.400000	216.251437
13.450000	214.890197
13.500000	215.453165
13.550000	214.632557
13.600000	212.475080
13.650000	210.943937
13.700000	209.078933
13.750000	208.066845
13.800000	207.835280
13.850000	206.636406
13.900000	204.236976
13.950000	201.685498
14.000000	198.323247
14.050000	194.857371
14.100000	191.989124
14.150000	187.692434
14.200000	184.302051
14.250000	182.838435
14.300000	181.907423
14.350000	181.251365
14.400000	181.299448
14.450000	180.629353
14.500000	177.912361
14.550000	175.492392
14.600000	173.649902
14.650000	171.183472
14.700000	168.774615
14.750000	168.663754
14.800000	168.999589
14.850000	168.320251
14.900000	169.182849
14.950000	170.942793
15.000000	171.009042
15.050000	170.803663
15.100000	171.754465
15.150000	171.587231
15.200000	169.376704
15.250000	166.694468
15.300000	165.411652
15.350000	163.926941
15.400000	160.605601
15.450000	157.442098
15.500000	155.108964
15.550000	152.669625
15.600000	150.692853
15.650000	150.281252
15.700000	150.821876
15.750000	150.509316
15.800000	150.155672
15.850000	149.009864
15.900000	146.622737
15.950000	147.221459
16.000000	147.764046
16.050000	146.772151
16.100000	145.450488
16.150000	141.595605
16.200000	138.187180
16.250000	136.831397
16.300000	135.822038
16.350000	134.695815
16.400000	135.673080
16.450000	138.131943
16.500000	139.872687
16.550000	140.430062
16.600000	139.977537
16.650000	139.884395
16.700000	139.290544
16.750000	137.949010
16.800000	135.979181
16.850000	133.721408
16.900000	132.349271
16.950000	131.136807
17.000000	129.550533
17.050000	128.754946
17.100000	129.008556
17.150000	128.077269
17.200000	126.780435
17.250000	126.091999
17.300000	124.819950
17.350000	124.249664
17.400000	122.766861
17.450000	120.861223
17.500000	120.625867
17.550000	120.217067
17.600000	118.073372
17.650000	116.810573
17.700000	117.821646
17.750000	117.882430
17.800000	117.065705
17.850000	113.840080
17.900000	108.880491
17.950000	104.938988
18.000000	102.081156
18.050000	101.051361
18.100000	101.820740
18.150000	103.688777
18.200000	104.815663
18.250000	104.894830
18.300000	105.061578
18.350000	105.038916
18.400000	103.710672
18.450000	100.626978
18.500000	99.654168
18.550000	100.383632
18.600000	99.262711
18.650000	98.334026
18.700000	96.507671
18.750000	94.390766
18.800000	94.518581
18.850000	94.989483
18.900000	95.758325
18.950000	95.239928
19.000000	93.661802
19.050000	92.131252
19.100000	92.292611
19.150000	94.135797
19.200000	93.858433
19.250000	91.798582
19.300000	90.712445
19.350000	91.936264
19.400000	91.069849
19.450000	89.083083
19.500000	89.239117
19.550000	88.972132
19.600000	88.109040
19.650000	88.149330
19.700000	88.841095
19.750000	89.714498
19.800000	90.592366
19.850000	91.205489
19.900000	91.572456
19.950000	90.889070
20.000000	89.937194
