Time	Position	CP
265.400000	7.639413	12.388616
265.500000	7.779470	12.365429
265.600000	7.760241	12.166308
265.700000	7.574858	12.158056
265.800000	7.387521	12.205300
265.900000	7.277057	12.366935
266.000000	7.334025	12.480959
266.100000	7.370389	12.372641
266.200000	7.442184	12.408762
266.300000	7.303995	12.296492
266.400000	7.336230	12.214602
266.500000	7.255383	12.104933
266.600000	7.410221	11.956643
266.700000	7.591963	11.921119
266.800000	7.733261	11.950122
266.900000	7.755491	12.060911
267.000000	7.751613	12.196440
267.100000	7.558716	12.133548
267.200000	7.616159	12.056968
267.300000	7.564337	11.906471
267.400000	7.578510	11.957874
267.500000	7.506990	11.809295
267.600000	7.496232	11.835332
267.700000	7.462711	11.765370
267.800000	7.380781	11.766534
267.900000	7.500570	11.849511
268.000000	7.628056	11.959473
268.100000	7.773735	12.217167
268.200000	7.641972	12.314715
268.300000	7.558138	12.343268
268.400000	7.402343	12.285768
268.500000	7.562362	12.288831
268.600000	7.692160	12.160318
268.700000	7.718390	12.265637
268.800000	7.730035	12.284239
268.900000	7.611295	12.572632
269.000000	7.457140	12.646659
269.100000	7.517501	12.679828
269.200000	7.603944	12.839612
269.300000	7.531714	12.891597
269.400000	7.513417	12.952558
269.500000	7.366417	12.953535
269.600000	7.380920	13.083515
269.700000	7.389018	13.199790
269.800000	7.289052	13.359167
269.900000	7.301698	13.211239
270.000000	7.251578	13.134203
270.100000	7.129512	13.196942
270.200000	7.103224	13.196182
270.300000	6.971529	13.106512
270.400000	7.135893	13.063334
270.500000	7.255011	13.093853
270.600000	7.265860	13.106023
270.700000	7.311934	13.138002
270.800000	7.403018	13.066990
270.900000	7.335586	13.044057
271.000000	7.312284	13.050342
271.100000	7.218421	13.033119
271.200000	7.288144	13.011179
271.300000	7.271407	13.030489
271.400000	7.406573	13.049809
271.500000	7.316091	13.071675
271.600000	7.193902	13.123697
271.700000	7.171289	13.214665
271.800000	7.211458	13.386665
271.900000	7.287810	13.451056
272.000000	7.198479	13.538565
272.100000	7.083630	13.624330
272.200000	7.034638	13.634321
272.300000	7.011433	13.658892
272.400000	6.991836	13.668258
272.500000	6.981541	13.676889
272.600000	6.829964	13.690837
272.700000	6.840112	13.711747
272.800000	6.909720	13.677277
272.900000	6.981177	13.894862
273.000000	7.035345	13.823576
273.100000	6.948383	13.772652
273.200000	6.941004	13.679493
273.300000	6.995866	13.673657
273.400000	7.081864	13.688796
273.500000	7.131154	13.876633
273.600000	7.079957	13.921353
273.700000	7.211241	13.953232
273.800000	7.132889	14.005337
273.900000	6.994111	14.048533
274.000000	6.902577	14.099196
274.100000	6.975367	14.089495
274.200000	7.114105	14.092791
274.300000	7.246421	14.085147
274.400000	7.498037	14.165593
274.500000	7.504822	14.316731
274.600000	7.462864	14.276467
274.700000	7.325981	14.179901
274.800000	7.423247	14.249820
274.900000	7.538358	14.189457
275.000000	7.546747	14.174695
275.100000	7.663880	14.203650
275.200000	7.425715	14.403201
275.300000	7.274570	14.561597
275.400000	7.236275	14.647303
275.500000	7.211107	14.682504
275.600000	7.298441	14.616823
275.700000	7.393614	14.672685
275.800000	7.549490	14.720111
275.900000	7.707015	14.640107
276.000000	7.785473	14.513430
276.100000	7.941410	14.444497
276.200000	7.929125	14.407510
276.300000	7.883967	14.383759
276.400000	7.994064	14.257639
276.500000	8.045597	14.157022
276.600000	8.034417	14.254560
276.700000	7.972680	14.231683
276.800000	7.956914	14.358755
276.900000	7.924325	14.409382
277.000000	7.917357	14.303648
277.100000	7.842587	14.117368
277.200000	7.734512	13.866322
277.300000	7.608650	13.781287
277.400000	7.488334	13.968985
277.500000	7.500312	14.102879
277.600000	7.454008	14.167408
277.700000	7.524622	14.247407
277.800000	7.400971	14.288785
277.900000	7.242424	14.214908
278.000000	7.107777	14.278874
278.100000	7.236394	14.161814
278.200000	7.334399	14.046551
278.300000	7.478503	14.095282
278.400000	7.557463	14.019033
278.500000	7.581748	14.090920
278.600000	7.482141	14.234701
278.700000	7.377679	14.283911
278.800000	7.198300	14.156825
278.900000	7.071824	14.165286
279.000000	7.080860	14.063822
279.100000	7.114078	14.113972
279.200000	7.227409	14.026515
279.300000	7.219428	14.096961
279.400000	7.388861	14.112615
279.500000	7.390316	14.083951
279.600000	7.540919	14.201808
279.700000	7.635163	14.360307
279.800000	7.726924	14.422214
279.900000	7.790342	14.519997
280.000000	7.946607	14.482986
280.100000	8.181614	14.529354
280.200000	8.366589	14.598190
280.300000	8.504595	14.496423
280.400000	8.506001	14.591006
280.500000	8.550374	14.628066
280.600000	8.553789	14.703774
280.700000	8.672519	14.791479
280.800000	8.719038	14.524302
280.900000	8.790485	14.510956
281.000000	8.764869	14.481511
281.100000	8.571668	14.362895
281.200000	8.609474	14.471907
281.300000	8.631903	14.488604
281.400000	8.613574	14.587761
281.500000	8.531879	14.485903
281.600000	8.574947	14.576592
281.700000	8.580066	14.745131
281.800000	8.492690	14.750897
281.900000	8.370409	14.685905
282.000000	8.280555	14.609897
282.100000	8.275646	14.470561
282.200000	8.302629	14.277450
282.300000	8.357256	14.088700
282.400000	8.222465	14.021401
282.500000	8.017062	14.072207
282.600000	7.967671	13.970730
282.700000	7.984009	14.049506
282.800000	8.006680	14.058903
282.900000	7.993705	14.031711
283.000000	8.012479	14.107062
283.100000	8.075115	14.218983
283.200000	8.126053	14.265778
283.300000	8.254351	14.145135
283.400000	8.340291	14.170565
283.500000	8.405773	14.410403
283.600000	8.453516	14.278731
283.700000	8.484515	14.116380
283.800000	8.441941	13.983736
283.900000	8.222143	14.004586
284.000000	8.203373	13.924934
284.100000	8.111246	13.886072
284.200000	8.218721	13.907698
284.300000	8.262884	13.740926
284.400000	8.195339	13.563476
284.500000	8.350143	13.637429
284.600000	8.378549	13.757174
284.700000	8.291175	13.782373
284.800000	8.368346	13.788857
284.900000	8.369412	13.815244
285.000000	8.380080	14.058656
285.100000	8.510515	14.173360
285.200000	8.707338	14.279629
285.300000	8.658632	14.360347
285.400000	8.788600	14.355957
285.500000	8.802667	14.402332
285.600000	8.812148	14.260754
285.700000	8.850000	14.279679
285.800000	8.832293	14.452449
285.900000	8.949319	14.339906
286.000000	8.997311	14.254393
286.100000	8.906912	14.339082
286.200000	9.029227	14.420563
286.300000	8.864878	14.493446
286.400000	9.020798	14.502211
286.500000	8.982969	14.557761
286.600000	8.946863	14.611426
286.700000	8.920898	14.558126
286.800000	9.065784	14.672844
286.900000	9.095571	14.712923
287.000000	9.241819	14.730613
287.100000	9.144273	14.723820
287.200000	9.087887	14.869346
287.300000	9.082690	14.774634
287.400000	9.178550	14.875800
287.500000	9.206787	14.898579
287.600000	9.098394	15.011160
287.700000	9.097736	15.117352
287.800000	8.979000	15.284964
287.900000	9.121913	15.324667
288.000000	9.117059	15.422736
288.100000	9.309126	15.309496
288.200000	9.243129	15.243629
288.300000	9.276427	15.335750
288.400000	9.310987	15.357119
288.500000	9.307902	15.389202
288.600000	9.225007	15.498528
288.700000	9.150965	15.487659
288.800000	9.164440	15.418170
288.900000	9.256526	15.435633
289.000000	9.395565	15.381853
289.100000	9.451333	15.403952
289.200000	9.542112	15.479392
289.300000	9.598578	15.523891
289.400000	9.632341	15.507131
289.500000	9.755070	15.731462
289.600000	9.803478	15.807056
289.700000	9.780201	15.911726
289.800000	9.851021	15.990294
289.900000	9.877080	15.984079
290.000000	9.914689	15.959841
290.100000	9.996187	16.109267
290.200000	9.966936	16.036433
290.300000	10.047805	16.145398
290.400000	10.033693	16.175513
290.500000	9.910759	16.340063
290.600000	9.823329	16.602814
290.700000	9.973109	16.714315
290.800000	10.038296	16.657559
290.900000	10.000279	16.573292
291.000000	9.986843	16.587140
291.100000	10.138167	16.666801
291.200000	10.207828	16.828959
291.300000	10.194267	17.053513
291.400000	10.143307	17.041736
291.500000	10.113738	17.124750
291.600000	10.049996	17.209270
291.700000	10.141409	17.310816
291.800000	10.178458	17.235930
291.900000	10.164745	17.172132
292.000000	10.246982	17.217276
292.100000	10.350589	17.291911
292.200000	10.242592	17.297326
292.300000	10.135512	17.375796
292.400000	10.120548	17.330430
292.500000	10.170064	17.411719
292.600000	10.134395	17.344270
292.700000	10.064034	17.298750
292.800000	10.134431	17.346217
292.900000	10.030232	17.464775
293.000000	9.908518	17.596714
293.100000	9.815289	17.546668
293.200000	9.520096	17.369863
293.300000	9.434562	17.328544
293.400000	9.621730	17.204442
293.500000	9.718155	17.160142
293.600000	9.870265	17.220926
293.700000	9.923648	17.253867
293.800000	9.800560	17.404349
293.900000	9.675334	17.292917
294.000000	9.726733	17.167771
294.100000	9.570056	17.209448
294.200000	9.380518	17.202088
294.300000	9.468531	17.287506
294.400000	9.457171	17.258537
294.500000	9.523982	17.350136
294.600000	9.706912	17.308320
294.700000	9.691693	17.245361
294.800000	9.679776	17.317030
294.900000	9.747392	17.347847
295.000000	9.771301	17.434562
295.100000	9.870311	17.532078
295.200000	9.799040	17.527237
295.300000	9.729999	17.753136
295.400000	9.846128	17.955321
295.500000	9.896278	17.910854
295.600000	10.060825	17.954802
295.700000	9.933067	17.997002
295.800000	9.689542	17.864967
295.900000	9.758320	17.857044
296.000000	9.815195	17.722708
296.100000	9.789863	17.649286
296.200000	9.866386	17.651959
296.300000	9.724751	17.548977
296.400000	9.978280	17.467996
296.500000	9.978767	17.414556
296.600000	9.919100	17.312500
296.700000	9.764375	17.039511
296.800000	9.632135	16.800931
296.900000	9.563810	16.714616
297.000000	9.718247	16.638730
297.100000	9.895194	16.605406
297.200000	10.069908	16.590115
297.300000	10.012189	16.559302
297.400000	10.001524	16.672419
297.500000	10.145779	16.670743
297.600000	10.406344	16.494129
297.700000	10.503554	16.515364
297.800000	10.580087	16.390418
297.900000	10.586688	16.434965
298.000000	10.727399	16.614789
298.100000	10.736182	16.419818
298.200000	10.707234	16.255031
298.300000	10.793144	16.107709
298.400000	10.727171	16.273282
298.500000	10.805543	16.399576
298.600000	10.749037	16.435675
298.700000	10.664776	16.475568
298.800000	10.702529	16.341976
298.900000	10.702955	16.433788
299.000000	10.814293	16.441070
299.100000	10.687107	16.249693
299.200000	10.632288	16.361525
299.300000	10.754315	16.327564
299.400000	10.867103	16.629666
299.500000	10.927121	16.816240
299.600000	10.843982	16.835243
299.700000	10.812062	16.895444
299.800000	10.880313	16.918367
299.900000	11.019131	16.970558
300.000000	11.011784	16.873181
300.100000	11.008781	16.877975
300.200000	10.833790	16.758313
300.300000	10.785462	16.777847
300.400000	10.744988	16.801353
300.500000	10.802942	16.912014
300.600000	10.869386	16.955821
300.700000	10.923551	16.966905
300.800000	10.964395	16.848699
300.900000	11.095172	16.858991
301.000000	11.049746	16.770603
301.100000	10.999661	16.672222
301.200000	11.039194	16.702001
301.300000	10.923575	16.503354
301.400000	10.819010	16.520151
301.500000	10.858136	16.553379
301.600000	10.950750	16.481832
301.700000	11.091421	16.564125
301.800000	11.188028	16.656916
301.900000	11.339328	16.805686
302.000000	11.415020	16.835515
302.100000	11.440140	16.710770
302.200000	11.491747	16.720199
302.300000	11.383667	16.719260
