Time	AutoCorrelation
51.200000	0.131535
51.300000	0.146734
51.400000	0.161678
51.500000	0.170055
51.600000	0.163448
51.700000	0.134083
51.800000	0.100431
51.900000	0.083507
52.000000	0.077751
52.100000	0.074215
52.200000	0.058337
52.300000	0.024708
52.400000	-0.018010
52.500000	-0.052281
52.600000	-0.083082
52.700000	-0.118203
52.800000	-0.122920
52.900000	-0.098048
53.000000	-0.061511
53.100000	-0.027038
53.200000	0.000883
53.300000	0.003603
53.400000	-0.001414
53.500000	-0.005565
53.600000	-0.006056
53.700000	-0.013585
53.800000	-0.017569
53.900000	-0.028859
54.000000	-0.034550
54.100000	-0.020322
54.200000	-0.004762
54.300000	0.016153
54.400000	0.043389
54.500000	0.071170
54.600000	0.071998
54.700000	0.057213
54.800000	0.052630
54.900000	0.039317
55.000000	0.020444
55.100000	0.002100
55.200000	-0.005521
55.300000	-0.009881
55.400000	0.010902
55.500000	0.026093
55.600000	0.051141
55.700000	0.081616
55.800000	0.099791
55.900000	0.111155
56.000000	0.109109
56.100000	0.105787
56.200000	0.105128
56.300000	0.116264
56.400000	0.120685
56.500000	0.123562
56.600000	0.112653
56.700000	0.088291
56.800000	0.076270
56.900000	0.074533
57.000000	0.077796
57.100000	0.090029
57.200000	0.079056
57.300000	0.049313
57.400000	0.012244
57.500000	-0.021552
57.600000	-0.026056
57.700000	-0.013634
57.800000	0.001240
57.900000	0.004936
58.000000	0.031379
58.100000	0.063292
58.200000	0.074549
58.300000	0.073508
58.400000	0.058158
58.500000	0.033552
58.600000	0.015997
58.700000	0.021120
58.800000	0.017551
58.900000	0.007496
59.000000	-0.003757
59.100000	-0.008036
59.200000	-0.011539
59.300000	-0.001780
59.400000	0.024812
59.500000	0.039392
59.600000	0.057719
59.700000	0.071693
59.800000	0.073663
59.900000	0.074155
60.000000	0.086293
60.100000	0.105584
60.200000	0.122207
60.300000	0.113860
60.400000	0.079539
60.500000	0.037888
60.600000	0.002190
60.700000	-0.011015
60.800000	-0.007773
60.900000	0.010678
61.000000	0.024484
61.100000	0.031109
61.200000	0.032473
61.300000	0.043650
61.400000	0.058315
61.500000	0.065108
61.600000	0.080855
61.700000	0.099298
61.800000	0.106194
61.900000	0.101674
62.000000	0.106070
62.100000	0.103687
62.200000	0.093500
62.300000	0.094351
62.400000	0.089602
62.500000	0.067410
62.600000	0.025041
62.700000	-0.038483
62.800000	-0.099802
62.900000	-0.132686
63.000000	-0.157315
63.100000	-0.173752
63.200000	-0.163380
63.300000	-0.146195
63.400000	-0.132280
63.500000	-0.127229
63.600000	-0.112373
63.700000	-0.089764
63.800000	-0.045824
63.900000	-0.007211
64.000000	0.015031
64.100000	0.038839
64.200000	0.074125
64.300000	0.118952
64.400000	0.140447
64.500000	0.149230
64.600000	0.152272
64.700000	0.150545
64.800000	0.134501
64.900000	0.108472
65.000000	0.073506
65.100000	0.041227
65.200000	0.017850
65.300000	0.007710
65.400000	-0.012459
65.500000	-0.036731
65.600000	-0.040821
65.700000	-0.034916
65.800000	-0.016669
65.900000	0.012847
66.000000	0.048612
66.100000	0.077337
66.200000	0.102601
66.300000	0.110129
66.400000	0.110195
66.500000	0.101126
66.600000	0.080841
66.700000	0.065829
66.800000	0.051345
66.900000	0.027471
67.000000	0.013123
67.100000	0.011771
67.200000	0.014869
67.300000	0.024175
67.400000	0.015722
67.500000	0.007843
67.600000	-0.000556
67.700000	0.001169
67.800000	0.000553
67.900000	0.006702
68.000000	0.011201
68.100000	0.031926
68.200000	0.035613
68.300000	0.009529
68.400000	-0.027773
68.500000	-0.057845
68.600000	-0.063712
68.700000	-0.033074
68.800000	0.008681
68.900000	0.060307
69.000000	0.098030
69.100000	0.108774
69.200000	0.099811
69.300000	0.090942
69.400000	0.095006
69.500000	0.120969
69.600000	0.164413
69.700000	0.194945
69.800000	0.213861
69.900000	0.208616
70.000000	0.194205
70.100000	0.171038
70.200000	0.120378
70.300000	0.063849
70.400000	0.023680
70.500000	0.003912
70.600000	-0.012298
70.700000	-0.011143
70.800000	-0.012169
70.900000	-0.020481
71.000000	-0.023993
71.100000	-0.028399
71.200000	-0.040834
71.300000	-0.047207
71.400000	-0.032006
71.500000	0.009282
71.600000	0.043931
71.700000	0.056766
71.800000	0.041575
71.900000	0.004005
72.000000	-0.048634
72.100000	-0.091668
72.200000	-0.118868
72.300000	-0.118887
72.400000	-0.116587
72.500000	-0.107192
72.600000	-0.082997
72.700000	-0.050796
72.800000	-0.026675
72.900000	-0.020431
73.000000	-0.023640
73.100000	-0.029085
73.200000	-0.039577
73.300000	-0.044378
73.400000	-0.048051
73.500000	-0.055994
73.600000	-0.063592
73.700000	-0.053036
73.800000	-0.032546
73.900000	-0.012153
74.000000	-0.002480
74.100000	0.000119
74.200000	-0.008092
74.300000	-0.003691
74.400000	-0.000744
74.500000	0.008680
74.600000	0.033087
74.700000	0.046992
74.800000	0.057470
74.900000	0.059987
75.000000	0.068347
75.100000	0.066002
75.200000	0.058347
75.300000	0.044184
75.400000	0.034743
75.500000	0.021254
75.600000	0.007117
75.700000	-0.023042
75.800000	-0.053853
75.900000	-0.069088
76.000000	-0.070900
76.100000	-0.065555
76.200000	-0.049876
76.300000	-0.029848
76.400000	-0.013071
76.500000	0.001587
76.600000	0.016566
76.700000	0.041372
76.800000	0.067893
76.900000	0.110447
77.000000	0.144098
77.100000	0.150256
77.200000	0.121403
77.300000	0.081748
77.400000	0.058128
77.500000	0.045139
77.600000	0.049397
77.700000	0.054651
77.800000	0.059053
77.900000	0.050195
78.000000	0.041938
78.100000	0.031268
78.200000	0.013712
78.300000	-0.012398
78.400000	-0.027617
78.500000	-0.015964
78.600000	0.001705
78.700000	0.012221
78.800000	0.022976
78.900000	0.029039
79.000000	0.038189
79.100000	0.059382
79.200000	0.061783
79.300000	0.059120
79.400000	0.049052
79.500000	0.031465
79.600000	0.014530
79.700000	0.003836
79.800000	-0.003751
79.900000	-0.021269
80.000000	-0.030970
80.100000	-0.043805
80.200000	-0.032864
80.300000	-0.009755
80.400000	0.009716
80.500000	0.029406
80.600000	0.043897
80.700000	0.057957
80.800000	0.089591
80.900000	0.139098
81.000000	0.187461
81.100000	0.207160
81.200000	0.223518
81.300000	0.231551
81.400000	0.227534
81.500000	0.213771
81.600000	0.185357
81.700000	0.162910
81.800000	0.136118
81.900000	0.105529
82.000000	0.086811
82.100000	0.060628
82.200000	0.037396
82.300000	0.008878
82.400000	-0.018140
82.500000	-0.047193
82.600000	-0.060394
82.700000	-0.046519
82.800000	-0.024529
82.900000	0.013826
83.000000	0.038230
83.100000	0.063473
83.200000	0.087310
83.300000	0.095815
83.400000	0.078626
83.500000	0.050856
83.600000	0.034247
83.700000	0.029904
83.800000	0.032318
83.900000	0.042999
84.000000	0.052421
84.100000	0.051231
84.200000	0.041376
84.300000	0.020761
84.400000	0.008970
84.500000	0.004198
84.600000	0.000139
84.700000	0.002175
84.800000	-0.001563
84.900000	-0.012675
85.000000	-0.018809
85.100000	-0.017198
85.200000	-0.002512
85.300000	0.016969
85.400000	0.019964
85.500000	0.005579
85.600000	-0.021874
85.700000	-0.029182
85.800000	-0.022506
85.900000	-0.032212
86.000000	-0.047950
86.100000	-0.054251
86.200000	-0.038162
86.300000	-0.017265
86.400000	0.006214
86.500000	0.024530
86.600000	0.021536
86.700000	-0.000230
86.800000	-0.006640
86.900000	-0.008417
87.000000	-0.006724
87.100000	0.001427
87.200000	0.024352
87.300000	0.034648
87.400000	0.045786
87.500000	0.047760
87.600000	0.039895
87.700000	0.029725
87.800000	0.020062
87.900000	0.014890
88.000000	0.007201
88.100000	-0.011641
88.200000	-0.028392
88.300000	-0.023820
88.400000	-0.005741
88.500000	0.012685
88.600000	0.026216
88.700000	0.046973
88.800000	0.052703
88.900000	0.056029
89.000000	0.041260
89.100000	0.015998
89.200000	-0.001109
89.300000	-0.003642
89.400000	0.002720
89.500000	0.018017
89.600000	0.019673
89.700000	0.023833
89.800000	0.037970
89.900000	0.055469
90.000000	0.064660
90.100000	0.080807
90.200000	0.083490
90.300000	0.067001
90.400000	0.033060
90.500000	0.004144
90.600000	-0.019306
90.700000	-0.052077
90.800000	-0.077825
90.900000	-0.079947
91.000000	-0.072683
91.100000	-0.061395
91.200000	-0.054307
91.300000	-0.053166
91.400000	-0.044628
91.500000	-0.025317
91.600000	-0.004306
91.700000	0.012524
91.800000	-0.003414
91.900000	-0.032654
92.000000	-0.048510
92.100000	-0.046631
92.200000	-0.042748
92.300000	-0.038702
92.400000	-0.032769
92.500000	-0.006024
92.600000	0.036037
92.700000	0.077170
92.800000	0.094205
92.900000	0.088988
93.000000	0.081497
93.100000	0.063881
93.200000	0.034104
93.300000	0.010833
93.400000	0.005274
93.500000	-0.003188
93.600000	-0.021136
93.700000	-0.036414
93.800000	-0.028414
93.900000	-0.006302
94.000000	0.010879
94.100000	0.013505
94.200000	0.005256
94.300000	-0.004013
94.400000	-0.000961
94.500000	0.013426
94.600000	0.024218
94.700000	0.020809
94.800000	0.020865
94.900000	0.028394
95.000000	0.028807
95.100000	0.021395
95.200000	0.016022
95.300000	0.001730
95.400000	-0.021925
95.500000	-0.033043
95.600000	-0.036305
95.700000	-0.014311
95.800000	0.000844
95.900000	0.016549
96.000000	0.025725
96.100000	0.049601
96.200000	0.077104
96.300000	0.103895
96.400000	0.127528
96.500000	0.128750
96.600000	0.105459
96.700000	0.085830
96.800000	0.066656
96.900000	0.064116
97.000000	0.051507
97.100000	0.031499
97.200000	0.010006
97.300000	-0.014779
97.400000	-0.035166
97.500000	-0.056422
97.600000	-0.066800
97.700000	-0.076736
97.800000	-0.081520
97.900000	-0.072992
98.000000	-0.063181
98.100000	-0.049432
98.200000	-0.038681
98.300000	-0.035699
98.400000	-0.035285
98.500000	-0.037248
98.600000	-0.030489
98.700000	-0.053380
98.800000	-0.056811
98.900000	-0.060131
99.000000	-0.042245
99.100000	-0.004887
99.200000	0.025782
99.300000	0.057826
99.400000	0.069129
99.500000	0.077846
99.600000	0.076541
99.700000	0.082306
99.800000	0.093439
99.900000	0.104860
