ProtocolTime	Work

5	121.426168
10	60.312343
15	40.656555
20	32.598162
25	25.345515
30	21.851028
35	20.612418
40	17.796857
45	16.625721
50	15.864820
55	14.818249
60	14.314135
65	14.348615
70	13.776027
75	13.690057
80	13.652730
85	12.973819
90	13.332373
95	13.389325
100	13.720404
105	13.351645
110	13.457624
115	13.588667
120	13.891406
125	14.066584
130	13.954487
135	13.819402
140	14.306152
145	14.430030
150	14.664833
155	15.274686
160	15.217751
165	15.953154
170	15.578252
175	16.360706
180	16.579742
185	17.340800
190	16.700236
195	17.420627
200	17.433814
