ProtocolTime	Work

5	4.043888
10	8.245666
15	12.765711
20	16.945604
25	21.399519
30	25.597491
35	30.037293
40	34.253358
45	38.350828
50	43.220850
55	47.182263
60	51.887754
65	55.940420
70	60.521611
75	64.738784
80	68.470950
85	73.458528
90	77.485315
95	81.570036
100	86.671001
105	90.877610
110	95.277257
115	99.666100
120	103.275643
125	108.221681
130	112.332804
135	116.413467
140	120.929314
145	125.086937
150	128.854199
155	133.591612
160	138.274488
165	142.885011
170	146.739367
175	150.885623
180	155.697512
185	159.550482
190	163.451332
195	168.511986
200	172.805550
