ProtocolTime	Work

5	8.182046
10	5.274338
15	4.377137
20	4.657673
25	4.727366
30	5.140475
35	5.497346
40	6.288742
45	6.988692
50	7.336211
55	7.669399
60	8.650826
65	9.289070
70	9.767210
75	10.713272
80	11.207659
85	11.739012
90	12.623577
95	13.141758
100	13.680159
105	14.376239
110	15.121892
115	15.776161
120	16.468893
125	16.641446
130	17.664176
135	18.459453
140	18.955880
145	19.480149
150	20.380535
155	21.341188
160	21.676263
165	22.507884
170	23.067216
175	23.820871
180	23.955533
185	24.582395
190	25.078577
195	25.665087
200	26.428167
