ProtocolTime	Work

5	5.675033
10	11.741836
15	17.687006
20	24.337115
25	30.492905
30	36.405513
35	42.790015
40	48.491172
45	54.562505
50	60.434062
55	66.846265
60	73.304353
65	78.865165
70	84.959565
75	91.246751
80	97.379863
85	103.572215
90	109.744255
95	115.622582
100	121.504710
105	128.018909
110	134.676722
115	140.847893
120	146.581367
125	153.067818
130	159.006953
135	164.203445
140	170.616810
145	176.790421
150	183.262676
155	189.394388
160	195.025931
165	200.928754
170	207.211037
175	214.529151
180	219.381161
185	225.289246
190	232.350370
195	237.579290
200	244.155999
