Time	Work

10.000000	752.408510
15.000000	540.718147
20.000000	423.478217
25.000000	363.760977
30.000000	328.584115
35.000000	304.850746
40.000000	293.698683
45.000000	287.758041
50.000000	280.242835
55.000000	284.429036
60.000000	284.950051
65.000000	288.957402
70.000000	298.192858
75.000000	297.293265
80.000000	316.994154
85.000000	312.986721
90.000000	325.427770
95.000000	344.511812
100.000000	331.149508
105.000000	345.673919
