Time	Work

10.000000	739.101935
15.000000	509.163266
20.000000	385.366694
25.000000	310.572483
30.000000	269.847528
35.000000	230.671068
40.000000	212.590865
45.000000	191.705459
50.000000	174.357917
55.000000	166.888888
60.000000	159.603854
65.000000	152.808292
70.000000	147.337957
75.000000	141.627758
80.000000	139.114378
85.000000	140.459017
90.000000	136.355792
95.000000	135.122517
100.000000	134.013299
105.000000	135.858113
