Time	Work

10.000000	749.774482
15.000000	497.170666
20.000000	378.338331
25.000000	300.984529
30.000000	255.281353
35.000000	218.263066
40.000000	194.438141
45.000000	172.700264
50.000000	157.411981
55.000000	144.749903
60.000000	132.435524
65.000000	121.306340
70.000000	116.432299
75.000000	109.805687
80.000000	104.995955
85.000000	99.928248
90.000000	95.914661
95.000000	92.865220
100.000000	89.637906
105.000000	87.588943
