Time	Work

10.000000	738.798403
15.000000	500.178992
20.000000	377.094276
25.000000	302.250657
30.000000	253.963752
35.000000	216.224676
40.000000	191.226345
45.000000	172.711246
50.000000	156.751843
55.000000	142.500967
60.000000	130.733635
65.000000	122.560376
70.000000	115.026569
75.000000	108.986037
80.000000	102.025903
85.000000	97.555006
90.000000	92.680781
95.000000	89.527318
100.000000	85.691125
105.000000	83.502743
