ProtocolTime	Work

5	238.508801
10	120.646618
15	81.821435
20	62.356904
25	51.701146
30	44.411605
35	39.637824
40	35.751723
45	34.013434
50	31.113671
55	30.486348
60	28.468132
65	27.705647
70	26.529848
75	27.077398
80	26.875937
85	26.546486
90	26.578127
95	26.609076
100	27.103458
105	26.829281
110	26.817833
115	27.008151
120	27.083259
125	28.121671
130	27.777402
135	28.701299
140	30.091135
145	29.552355
150	30.626726
155	30.558900
160	31.484945
165	31.164390
170	31.979894
175	33.413621
180	33.278815
185	33.626361
190	34.997254
195	34.587702
200	35.502044
