ProtocolTime	Work

5	6.031008
10	12.139432
15	18.226395
20	24.376350
25	30.596460
30	36.634103
35	42.746804
40	49.042331
45	55.002189
50	61.120175
55	67.358577
60	73.501432
65	79.441911
70	85.523105
75	91.858203
80	97.966907
85	104.158559
90	110.106746
95	116.262697
100	122.446418
105	128.886750
110	134.522092
115	140.710292
120	146.693232
125	152.920074
130	159.243491
135	165.149203
140	171.351629
145	177.514400
150	183.821511
155	189.703886
160	195.814871
165	202.298611
170	207.963429
175	214.306617
180	220.416137
185	226.772182
190	232.427418
195	238.879045
200	244.972484
