ProtocolTime	Work

50	2.970319
75	4.024085
100	5.562644
125	6.613344
150	7.453309
175	9.241045
200	9.433180
225	11.444189
250	12.610626
275	14.381045
300	14.588927
325	16.217245
350	17.015347
375	18.580521
400	19.802197
425	21.564942
450	23.232325
475	24.437080
500	24.737857
525	26.790113
550	27.613000
575	28.738897
600	29.670154
625	31.973558
650	32.072897
675	33.433951
700	34.329700
725	35.889124
750	37.589659
775	38.648803
800	39.689331
825	39.801619
850	41.454408
875	42.978579
900	44.785373
925	46.296377
950	46.781996
975	48.608455
1000	49.719481
1025	50.729049
1050	52.165370
1075	53.583751
1100	53.457094
1125	56.104106
1150	55.841018
1175	58.414266
1200	59.774765
1225	60.188061
1250	61.819242
1275	63.654516
1300	63.919781
1325	64.570391
1350	66.298476
1375	66.344245
1400	70.232451
1425	70.090601
1450	71.551768
1475	72.314063
1500	73.889235
1525	76.181307
1550	75.888184
1575	77.528817
1600	77.484045
1625	80.552287
1650	82.091609
1675	83.735856
1700	83.587402
1725	84.512740
1750	87.107335
1775	86.779550
1800	88.807325
1825	89.517882
1850	89.966140
1875	91.818671
1900	92.257754
1925	94.751681
1950	96.864585
1975	97.374243
2000	96.966813
2025	99.105124
2050	99.236237
2075	102.110224
2100	102.849098
2125	103.848051
2150	106.327740
2175	107.249048
2200	108.200916
2225	108.438981
2250	109.129885
2275	110.149174
2300	113.141585
2325	114.548427
2350	114.623722
2375	115.722956
2400	119.006756
2425	118.893678
2450	119.884048
2475	122.921513
2500	123.831711
2525	123.829939
