CPTime	InternalTime

150.10	1122.10
175.10	1668.60
200.10	2310.50
225.10	2705.70
250.10	3474.40
275.10	3978.10
300.10	4511.20
325.00	5048.30
350.00	5610.10
375.00	6101.40
400.00	6760.10
425.00	7364.10
450.00	7837.30
475.00	8380.20
500.00	8816.30
525.00	9495.10
550.00	10094.30
575.00	10697.00
600.00	11391.10
625.00	11851.30
650.00	12356.70
675.00	13030.50
700.00	13556.50
725.00	13936.60
750.00	14759.40
775.00	15052.60
800.00	15695.10
825.00	16187.50
850.00	16842.90
875.00	17262.10
900.00	18004.50
925.00	18455.30
950.00	19120.60
975.00	19840.20
1000.00	20195.10
1025.00	20842.20
1050.00	21388.10
1075.00	21816.20
1100.00	22280.80
1125.00	23044.60
1150.00	23688.10
1175.00	24180.10
1200.00	24616.50
1225.10	25128.10
1250.10	25863.70
1275.10	26205.30
1300.10	27020.10
1325.10	27410.50
1350.10	28057.60
1375.10	28336.40
1400.10	29097.80
1425.10	29994.80
1450.10	30128.20
1475.10	30977.80
1500.10	31503.70
1525.10	32115.70
1550.10	32553.40
1575.10	33005.80
1600.10	33638.10
1625.10	34230.40
1650.10	34846.00
1675.10	35364.10
1700.10	35972.10
1725.10	36608.00
1750.10	37092.80
1775.10	37385.50
1800.10	38127.70
1825.10	38928.10
1850.10	39431.40
1875.10	39942.30
1900.10	40260.10
1925.10	40661.70
1950.10	41500.10
1975.10	42114.30
2000.10	42894.20
2025.10	42966.70
2050.10	43830.30
2075.10	44150.50
2100.10	45024.10
2125.10	45660.10
2150.10	46306.20
2175.10	46179.70
2200.10	46975.10
2225.10	47764.50
2250.10	48247.00
2275.10	48834.10
2300.10	49477.70
2325.10	49776.30
2350.10	50637.70
2375.10	50981.00
2400.10	51285.10
2425.10	52231.30
2450.10	52738.10
2475.10	53328.70
2500.10	53980.00
2525.10	54648.10
2550.10	55146.10
2575.10	55592.00
2600.10	55897.70
2625.10	56247.50
