ProtocolTime	Work

50	60.537519
75	28.927802
100	17.120996
125	11.772263
150	8.377836
175	6.538663
200	5.370113
225	4.288120
250	3.712135
275	3.116551
300	2.792146
325	2.392968
350	2.283149
375	2.074104
400	1.722674
425	1.676052
450	1.564112
475	1.263983
500	1.373646
525	1.298311
550	1.161832
575	1.087292
600	0.926380
625	1.018688
650	0.744085
675	0.861524
700	0.808342
725	0.812633
750	0.772157
775	0.646331
800	0.683452
825	0.662735
850	0.688206
875	0.597063
900	0.527810
925	0.593365
950	0.555499
975	0.512538
1000	0.553451
1025	0.499381
1050	0.613591
1075	0.403082
1100	0.457106
1125	0.432983
1150	0.458544
1175	0.427694
1200	0.444849
1225	0.345225
1250	0.414389
1275	0.411820
1300	0.280269
1325	0.382480
1350	0.362351
1375	0.370301
1400	0.318442
1425	0.347480
1450	0.327408
1475	0.317167
1500	0.344018
1525	0.325873
1550	0.323266
1575	0.292337
1600	0.297649
1625	0.265902
1650	0.277856
1675	0.264301
1700	0.268565
1725	0.297023
1750	0.304226
1775	0.294404
1800	0.209436
1825	0.261131
1850	0.252300
1875	0.279749
1900	0.275020
1925	0.276625
1950	0.300327
1975	0.231952
2000	0.196594
2025	0.229043
2050	0.226773
2075	0.227849
2100	0.183296
2125	0.226119
2150	0.226351
2175	0.167381
2200	0.225961
2225	0.182447
2250	0.199245
2275	0.220908
2300	0.209939
2325	0.212802
2350	0.188343
2375	0.190857
2400	0.191980
2425	0.134987
2450	0.154357
2475	0.165949
2500	0.149470
2525	0.127438
