CPTime	InternalTime

150.10	618.90
175.10	919.70
200.10	1219.10
225.10	1521.10
250.10	1837.90
275.10	2126.20
300.10	2402.50
325.00	2678.50
350.00	2972.30
375.00	3309.90
400.00	3640.10
425.00	3959.40
450.00	4223.80
475.00	4440.00
500.00	4789.90
525.00	5101.90
550.00	5491.60
575.00	5751.10
600.00	5917.90
625.00	6339.30
650.00	6604.60
675.00	6972.10
700.00	7206.80
725.00	7588.60
750.00	7856.60
775.00	8086.50
800.00	8386.50
825.00	8619.10
850.00	8954.10
875.00	9305.90
900.00	9669.90
925.00	9996.90
950.00	10283.50
975.00	10666.10
1000.00	10675.70
1025.00	11070.10
1050.00	11382.90
1075.00	11676.10
1100.00	12013.80
1125.00	12213.70
1150.00	12600.90
1175.00	13036.10
1200.00	13305.10
1225.10	13654.10
1250.10	13804.90
1275.10	14196.90
1300.10	14396.30
1325.10	14795.10
1350.10	15061.40
1375.10	15381.10
1400.10	15747.70
1425.10	15977.20
1450.10	16302.10
1475.10	16541.80
1500.10	16747.60
1525.10	17128.90
1550.10	17500.10
1575.10	17851.30
1600.10	18135.70
1625.10	18304.10
1650.10	18742.60
1675.10	18895.60
1700.10	19262.70
1725.10	19724.70
1750.10	19934.30
1775.10	20203.30
1800.10	20471.50
1825.10	20836.10
1850.10	21075.10
1875.10	21456.70
1900.10	21730.40
1925.10	22007.60
1950.10	22205.50
1975.10	22532.10
2000.10	22850.20
2025.10	23344.30
2050.10	23452.90
2075.10	23828.10
2100.10	24081.70
2125.10	24535.00
2150.10	24795.10
2175.10	24870.50
2200.10	25240.00
2225.10	25601.50
2250.10	25905.10
2275.10	26380.10
2300.10	26716.90
2325.10	26844.50
2350.10	27115.30
2375.10	27396.10
2400.10	27702.50
2425.10	28039.10
2450.10	28427.50
2475.10	28694.10
2500.10	29035.30
2525.10	29284.60
2550.10	29452.00
2575.10	30017.60
2600.10	30099.90
2625.10	30429.70
