CPTime	InternalTime

150.10	326.30
175.10	512.20
200.10	672.10
225.10	830.50
250.10	993.70
275.10	1180.10
300.10	1345.60
325.00	1506.50
350.00	1688.10
375.00	1900.10
400.00	2027.30
425.00	2195.30
450.00	2356.90
475.00	2503.30
500.00	2703.70
525.00	2907.70
550.00	3071.30
575.00	3214.50
600.00	3367.30
625.00	3519.30
650.00	3718.60
675.00	3923.20
700.00	4059.70
725.00	4198.90
750.00	4408.70
775.00	4520.70
800.00	4717.90
825.00	4865.10
850.00	5040.10
875.00	5276.90
900.00	5419.80
925.00	5497.70
950.00	5717.10
975.00	5890.60
1000.00	6087.70
1025.00	6218.90
1050.00	6442.80
1075.00	6531.10
1100.00	6779.50
1125.00	6887.60
1150.00	7032.30
1175.00	7186.50
1200.00	7305.70
1225.10	7563.70
1250.10	7710.10
1275.10	7883.30
1300.10	8079.40
1325.10	8229.80
1350.10	8439.30
1375.10	8659.00
1400.10	8732.90
1425.10	9006.40
1450.10	9101.10
1475.10	9291.10
1500.10	9451.60
1525.10	9548.20
1550.10	9794.50
1575.10	9998.90
1600.10	10145.70
1625.10	10336.90
1650.10	10513.20
1675.10	10606.50
1700.10	10802.80
1725.10	10998.50
1750.10	11116.10
1775.10	11272.10
1800.10	11554.90
1825.10	11646.90
1850.10	11901.10
1875.10	11973.70
1900.10	12112.90
1925.10	12343.30
1950.10	12540.10
1975.10	12591.80
2000.10	12898.90
2025.10	12944.10
2050.10	13132.60
2075.10	13317.10
2100.10	13492.90
2125.10	13699.30
2150.10	13882.10
2175.10	13896.10
2200.10	14124.70
2225.10	14230.80
2250.10	14649.40
2275.10	14681.10
2300.10	14811.70
2325.10	15054.10
2350.10	15221.90
2375.10	15319.80
2400.10	15442.80
2425.10	15566.20
2450.10	15790.90
2475.10	16138.30
2500.10	16165.00
2525.10	16398.30
2550.10	16533.10
2575.10	16669.90
2600.10	16861.70
2625.10	17097.10
