ProtocolTime	Work

50	59.982813
75	30.680134
100	20.349379
125	15.447495
150	13.827296
175	12.462991
200	11.792669
225	11.732112
250	12.326123
275	11.927211
300	12.336601
325	12.952443
350	13.367635
375	13.557204
400	14.133451
425	15.119381
450	15.470763
475	15.657580
500	16.878451
525	17.236780
550	17.602355
575	18.314347
600	18.692955
625	19.828280
650	20.591051
675	20.938365
700	21.257168
725	22.303706
750	22.670443
775	23.713253
800	23.751124
825	24.927656
850	26.543632
875	26.834214
900	27.412439
925	27.899664
950	28.871889
975	28.647138
1000	29.316037
1025	29.677721
1050	31.421349
1075	31.730844
1100	31.630882
1125	33.521801
1150	34.342084
1175	35.085077
1200	35.088341
1225	36.192364
1250	37.224373
1275	37.471379
1300	38.402395
1325	38.608343
1350	40.029483
1375	39.711068
1400	41.708067
1425	41.173272
1450	41.668137
1475	43.036464
1500	43.630990
1525	44.562992
1550	45.061843
1575	46.685769
1600	47.153281
1625	46.958925
1650	49.148958
1675	48.149304
1700	49.861137
1725	50.797435
1750	50.516637
1775	51.928592
1800	52.260583
1825	53.472062
1850	53.257971
1875	54.697251
1900	54.490357
1925	56.066088
1950	57.542218
1975	56.161446
2000	58.312850
2025	59.073810
2050	60.039561
2075	59.537551
2100	60.218166
2125	61.452846
2150	62.256517
2175	62.993990
2200	64.648009
2225	63.549396
2250	65.289926
2275	65.794764
2300	66.367339
2325	66.342610
2350	67.697420
2375	68.615184
2400	68.156257
2425	68.561416
2450	69.837934
2475	71.542248
2500	73.043564
2525	73.329511
