CPTime	InternalTime

150.10	630.30
175.10	880.10
200.10	1204.60
225.10	1506.80
250.10	1801.90
275.10	2129.70
300.10	2392.30
325.00	2674.10
350.00	3020.70
375.00	3292.90
400.00	3607.60
425.00	3951.50
450.00	4187.70
475.00	4507.30
500.00	4843.10
525.00	5146.30
550.00	5421.40
575.00	5736.30
600.00	5996.20
625.00	6305.10
650.00	6693.10
675.00	6982.10
700.00	7282.00
725.00	7430.50
750.00	7910.50
775.00	8152.60
800.00	8411.20
825.00	8671.00
850.00	9026.70
875.00	9295.10
900.00	9617.50
925.00	9963.70
950.00	10243.30
975.00	10509.10
1000.00	10730.30
1025.00	11233.00
1050.00	11453.30
1075.00	11656.10
1100.00	12038.50
1125.00	12284.10
1150.00	12726.00
1175.00	12921.50
1200.00	13292.60
1225.10	13558.50
1250.10	13732.10
1275.10	14170.10
1300.10	14550.10
1325.10	15028.30
1350.10	15115.30
1375.10	15437.20
1400.10	15529.70
1425.10	15951.20
1450.10	16280.10
1475.10	16520.80
1500.10	16925.10
1525.10	17308.90
1550.10	17605.30
1575.10	17797.40
1600.10	18166.50
1625.10	18304.10
1650.10	18751.10
1675.10	18951.40
1700.10	19164.20
1725.10	19657.10
1750.10	19830.10
1775.10	20284.90
1800.10	20459.30
1825.10	20850.70
1850.10	21068.90
1875.10	21422.50
1900.10	21630.10
1925.10	21932.60
1950.10	22299.40
1975.10	22660.50
2000.10	22960.10
2025.10	23276.50
2050.10	23595.70
2075.10	23786.10
2100.10	24058.90
2125.10	24455.70
2150.10	24816.70
2175.10	25088.50
2200.10	25315.30
2225.10	25482.90
2250.10	25846.90
2275.10	26095.30
2300.10	26530.90
2325.10	26741.50
2350.10	27175.60
2375.10	27510.70
2400.10	27619.60
2425.10	28017.50
2450.10	28305.70
2475.10	28528.30
2500.10	28968.10
2525.10	29323.90
2550.10	29426.50
2575.10	29646.50
2600.10	30100.60
2625.10	30317.20
