ProtocolTime	Work

50	6.247266
75	7.723043
100	9.500822
125	11.639500
150	13.169993
175	14.962289
200	16.460726
225	17.977368
250	19.817937
275	21.386040
300	23.563840
325	24.708614
350	26.557508
375	28.530488
400	30.756287
425	31.650493
450	34.499099
475	35.062117
500	37.899249
525	37.804764
550	40.596952
575	43.003860
600	44.626772
625	47.346167
650	47.605293
675	48.750471
700	52.521111
725	51.863535
750	54.357022
775	56.404366
800	58.430387
825	59.933555
850	61.334071
875	63.145487
900	63.906682
925	67.275272
950	68.415838
975	68.759850
1000	72.271566
1025	72.841286
1050	75.681065
1075	76.723998
1100	78.934819
1125	81.988355
1150	82.503654
1175	84.178511
1200	85.922033
1225	88.049340
1250	87.608417
1275	88.967046
1300	94.280711
1325	93.854934
1350	96.766691
1375	99.453111
1400	98.272204
1425	100.589039
1450	103.028195
1475	104.606702
1500	107.263502
1525	108.751763
1550	109.636244
1575	110.856052
1600	113.337843
1625	115.787970
1650	116.453941
1675	116.786249
1700	121.281150
1725	121.965698
1750	124.096995
1775	126.114070
1800	127.383128
1825	128.156820
1850	131.557971
1875	130.511932
1900	133.076290
1925	135.255353
1950	136.204386
1975	139.274191
2000	141.553195
2025	142.267152
2050	143.545669
2075	143.873908
2100	149.949519
2125	150.313906
2150	153.037480
2175	154.298415
2200	153.141967
2225	155.699809
2250	156.938598
2275	159.495136
2300	162.650902
2325	162.206166
2350	165.898227
2375	165.785024
2400	168.309203
2425	168.789082
2450	169.690800
2475	175.975587
2500	177.342408
2525	176.924939
