ProtocolTime	Work

50	107.683721
75	54.418024
100	33.170269
125	23.115837
150	17.934260
175	14.712336
200	12.141358
225	9.836091
250	8.613457
275	7.312931
300	6.740024
325	6.092115
350	5.750195
375	5.249915
400	4.658769
425	4.312170
450	3.941289
475	3.645405
500	3.325426
525	3.346339
550	3.258320
575	3.133997
600	3.059552
625	2.650177
650	2.416667
675	2.515433
700	2.395481
725	2.244458
750	2.501212
775	2.144160
800	2.143497
825	1.990003
850	1.822331
875	1.671132
900	1.739082
925	1.540518
950	1.738141
975	1.483241
1000	1.646280
1025	1.576120
1050	1.455013
1075	1.468198
1100	1.480118
1125	1.397542
1150	1.349398
1175	1.285574
1200	1.315023
1225	1.275109
1250	1.060259
1275	1.299501
1300	1.041404
1325	1.138167
1350	1.125356
1375	0.928095
1400	1.038940
1425	1.161180
1450	1.093060
1475	0.913703
1500	0.959758
1525	0.843225
1550	0.979171
1575	0.931399
1600	0.938632
1625	1.018491
1650	0.875136
1675	0.943748
1700	0.851258
1725	0.748148
1750	0.830032
1775	0.838715
1800	0.808480
1825	0.721032
1850	0.880912
1875	0.805023
1900	0.873904
1925	0.633810
1950	0.798221
1975	0.767791
2000	0.675984
2025	0.585755
2050	0.674744
2075	0.678109
2100	0.751096
2125	0.730016
2150	0.672939
2175	0.698940
2200	0.617684
2225	0.676031
2250	0.676215
2275	0.645579
2300	0.637030
2325	0.558890
2350	0.602230
2375	0.602120
2400	0.664508
2425	0.408170
2450	0.531466
2475	0.499786
2500	0.579424
2525	0.632928
