ProtocolTime	Work

50	77.130375
75	41.311769
100	27.732070
125	21.473169
150	18.484319
175	15.461477
200	14.598832
225	14.683663
250	13.781579
275	13.875013
300	13.729359
325	13.904004
350	13.926734
375	14.547067
400	14.761111
425	14.887763
450	15.238887
475	16.010545
500	15.798437
525	16.957979
550	17.800904
575	17.601706
600	18.897542
625	18.653047
650	18.991082
675	19.954078
700	20.434563
725	20.876255
750	21.049358
775	21.987715
800	22.313799
825	23.249733
850	23.209732
875	23.843010
900	24.813626
925	24.925399
950	25.102686
975	26.145292
1000	27.277325
1025	27.140774
1050	27.478948
1075	28.154999
1100	29.449213
1125	29.453654
1150	29.933340
1175	31.595240
1200	31.009556
1225	30.728427
1250	32.646844
1275	32.468759
1300	33.601149
1325	34.621365
1350	35.421307
1375	35.426030
1400	36.334041
1425	36.411090
1450	37.305943
1475	37.861057
1500	37.829971
1525	39.144131
1550	40.134088
1575	39.997829
1600	40.385006
1625	41.873142
1650	42.644752
1675	42.583072
1700	42.664660
1725	44.281650
1750	45.311061
1775	44.201715
1800	45.103182
1825	46.562972
1850	46.649478
1875	46.954830
1900	49.024838
1925	48.944718
1950	49.344018
1975	49.490143
2000	50.337249
2025	50.236161
2050	51.235675
2075	52.058507
2100	53.802059
2125	54.370958
2150	53.485416
2175	54.033958
2200	55.906042
2225	55.314893
2250	56.576495
2275	57.584314
2300	58.123973
2325	57.767650
2350	59.814734
2375	60.151762
2400	60.128338
2425	60.593610
2450	61.516345
2475	61.325864
2500	61.505943
2525	62.739933
