CPTime	InternalTime

150.10	81.50
175.10	116.30
200.10	159.50
225.10	194.50
250.10	246.10
275.10	280.30
300.10	315.50
325.00	354.60
350.00	398.30
375.00	436.20
400.00	479.40
425.00	512.50
450.00	563.30
475.00	598.90
500.00	640.50
525.00	667.40
550.00	725.30
575.00	761.10
600.00	801.30
625.00	823.70
650.00	879.10
675.00	915.30
700.00	960.50
725.00	1003.10
750.00	1024.20
775.00	1088.10
800.00	1118.30
825.00	1155.50
850.00	1205.70
875.00	1235.30
900.00	1275.90
925.00	1323.50
950.00	1355.00
975.00	1391.70
1000.00	1436.30
1025.00	1482.10
1050.00	1524.90
1075.00	1566.90
1100.00	1606.90
1125.00	1636.40
1150.00	1701.80
1175.00	1714.10
1200.00	1753.90
1225.10	1787.60
1250.10	1833.30
1275.10	1868.80
1300.10	1908.30
1325.10	1958.70
1350.10	1996.50
1375.10	2040.30
1400.10	2078.80
1425.10	2107.30
1450.10	2168.90
1475.10	2198.10
1500.10	2244.50
1525.10	2281.70
1550.10	2332.70
1575.10	2368.20
1600.10	2388.40
1625.10	2441.20
1650.10	2472.90
1675.10	2521.10
1700.10	2549.10
1725.10	2587.90
1750.10	2635.30
1775.10	2677.60
1800.10	2703.70
1825.10	2747.60
1850.10	2791.90
1875.10	2821.50
1900.10	2891.00
1925.10	2911.30
1950.10	2949.50
1975.10	3004.10
2000.10	3043.40
2025.10	3070.90
2050.10	3139.70
2075.10	3155.50
2100.10	3203.50
2125.10	3241.60
2150.10	3286.30
2175.10	3338.10
2200.10	3336.40
2225.10	3386.60
2250.10	3425.50
2275.10	3476.10
2300.10	3524.90
2325.10	3550.70
2350.10	3591.90
2375.10	3621.90
2400.10	3666.90
2425.10	3727.50
2450.10	3756.50
2475.10	3834.70
2500.10	3825.90
2525.10	3885.70
2550.10	3927.30
2575.10	3946.30
2600.10	3983.90
2625.10	4055.00
