CPTime	InternalTime

150.10	193.70
175.10	294.10
200.10	394.60
225.10	503.50
250.10	609.70
275.10	695.60
300.10	811.40
325.00	893.50
350.00	982.20
375.00	1101.30
400.00	1188.10
425.00	1295.60
450.00	1408.90
475.00	1520.50
500.00	1591.30
525.00	1687.90
550.00	1827.30
575.00	1876.60
600.00	2001.70
625.00	2079.10
650.00	2185.80
675.00	2286.60
700.00	2376.10
725.00	2514.60
750.00	2570.50
775.00	2719.30
800.00	2816.10
825.00	2881.10
850.00	2997.70
875.00	3120.10
900.00	3201.10
925.00	3288.90
950.00	3413.80
975.00	3516.90
1000.00	3582.50
1025.00	3702.50
1050.00	3780.80
1075.00	3870.10
1100.00	3968.90
1125.00	4081.10
1150.00	4178.80
1175.00	4295.10
1200.00	4365.70
1225.10	4513.10
1250.10	4606.30
1275.10	4732.10
1300.10	4807.00
1325.10	4937.80
1350.10	5067.80
1375.10	5091.70
1400.10	5189.70
1425.10	5260.50
1450.10	5360.70
1475.10	5464.40
1500.10	5547.70
1525.10	5719.60
1550.10	5792.90
1575.10	5839.90
1600.10	5982.10
1625.10	6117.70
1650.10	6228.10
1675.10	6262.30
1700.10	6376.90
1725.10	6451.90
1750.10	6603.40
1775.10	6666.60
1800.10	6840.70
1825.10	6913.60
1850.10	6970.60
1875.10	7087.60
1900.10	7229.60
1925.10	7246.30
1950.10	7378.90
1975.10	7501.30
2000.10	7667.80
2025.10	7658.60
2050.10	7767.30
2075.10	7860.10
2100.10	7979.60
2125.10	8095.00
2150.10	8197.30
2175.10	8284.60
2200.10	8396.60
2225.10	8500.90
2250.10	8625.30
2275.10	8660.80
2300.10	8754.10
2325.10	8866.50
2350.10	8984.90
2375.10	9034.30
2400.10	9175.90
2425.10	9227.10
2450.10	9385.30
2475.10	9468.10
2500.10	9634.60
2525.10	9615.10
2550.10	9727.60
2575.10	9852.80
2600.10	9980.70
2625.10	10068.70
